,CYP27A1,CISD1,XRCC5,CCDC47,RHOA,BTG1,INTS6,PEPD,CCNK,SLCO3A1,ZNF593,UTP11,STX2,MACO1,MYL9,KLF4,SLC19A1,MC5R,MTDH,KLF8,COQ2,DUSP14,ZFAND3,UBB,CFAP74,CHP1,CCDC92,NFAT5,EXO1,AMMECR1,KDM3B,TP53I11,SOSTDC1,TCTA,MTHFSD,EPHA2,PRCC,PPP1CC,MTMR9,YTHDF1,ATOH1,PDK1,SEPHS1,CEBPB,LPCAT1,BAG1,NAA16,NFKBIB,HYPM,PIN1P1,ATP5IF1,ZNF185,CDKN1B,ANXA3,FAM118A,GALNS,BGN,GM2A,NPTXR,MFSD9,GYG1,KLHL22,GPR75,SERPINF1,FDX1,BAHD1,APEX1,ARL8B,MED18,FOXO1,CRIPT,SRPX,UBXN7,P3H1,MYH11,PRUNE1,RNASEH2B,RIOK2,ZFP30,ANKRD49,CYP3A4,CYP46A1,FAIM2,HSD17B12,STT3A,HNRNPD,SLC5A5,ZZEF1,WDR11,WDR26,PRKACA,RRM1,TOE1,NSMF,FGFR3,ENTPD6,RPA3,SYNJ1,FLVCR2,PZP,DEPDC5,DCK,ARHGEF15,PIK3R2,CUL1,GPALPP1,PVALB,TJP3,NUP88,KCNK10,AEBP1,GMPPA,PTRH2,SOBP,TNFAIP3,PRSS16,FOS,EEF1A2,CEBPA-DT,HAX1,XRCC3,BTRC,ZNF330,LINC00599,ERBB4,ADRA2B,ABT1,SRGAP2,TSC22D1,NUBPL,MGC2889,TRAK1,TSPYL5,BHLHB9,LDOC1,CLIP4,PDK3,NEDD4,CALHM2,AMDHD2,TNPO2,CDC42EP3,LMX1B,CNR2,EIF4E,CCR1,RBX1,TRIP12,ACD,DIS3,POP4,MRPS27,INPP5E,RIOX1,JUN,ANKRD27,RAB25,PAOX,HELZ,STAT5A,DHRS7,DBP,LPL,HMGCS2,F2RL1,ARPC1A,ADCYAP1R1,JMJD4,OSBPL11,KLF13,FRAT2,CCL2,TTC38,ZBTB14,ALDH5A1,REST,KCNIP1,HDAC2,FAM168A,EGFL6,EXOSC5,POGLUT2,PRNP,ITGAM,ZFP36L1,STON1,DGCR11,HSP90B1,TMEM204,SLC25A37,MTRR,HUS1,WBP1L,HMMR,PCMT1,ANKH,IGHE,BEGAIN,B3GAT3,IGLV2-14,EPHB6,IREB2,PREPL,OXR1,IMPACT,SLC3A2,TRIM26,GATM,ARHGDIG,VPS37B,C12orf29,SPN,TYMP,EHBP1,AKAP8L,ANTXR1,SELENOP,ST7L,TLCD3A,EHD3,SSTR1,MRPL49,KHK,ING2,KIF17,L2HGDH,MTERF3,SEPTIN10,ACAA2,IKZF2,CCT8L2,MYO9A,RSPH14,TCEAL2,RASL10A,DLD,ABCF3,ACP6,TPST1,MTOR,HMGXB4,HNRNPUL2,DSTYK,ACBD3,RUBCN,C16orf95,NEDD8,ZBTB18,EGOT,SCN10A,ST14,DYNC1LI1,SREBF1,LUC7L,NOP53,RAB11FIP2,NFIC,OSBPL9,TMEM259,OR51E2,GTPBP8,GRAMD4,SYT17,RSRC2,IRAK4,NR3C1,UNC5C,NUP85,RNF130,SYT2,TPR,B3GNT3,HBS1L,ZNF394,DGKA,IGSF1,RECQL4,ATP7B,KLHDC10,KLHL11,PQBP1,A2M,IFI30,MLH3,PPP1R8,FZD7,N6AMT1,GPX7,TRMT61B,NOTCH4,BCL11A,AKR1C2,KCND1,TF,TMEM147,ESRP1,BMP2,LHX5,MYCBP2,GABBR1,ST3GAL2,ST3GAL6,TIMP3,SURF2,TWISTNB,ERCC8,RPL15,ATP9B,SNHG17,EXD2,GRPEL1,SPON2,CDC25B,TST,LCT,RANBP2,CENPU,CHIC2,ELOC,C2orf49,CTDSP2,ETNK2,AGPAT3,CPB1,GNAI2,CPEB3,ARFIP1,LRIG2,FAM189A2,MTA1,ATP5F1B,TUBB2A,SAMHD1,UBE2I,PHYHIP,PSMC5,MAFG,PRKCZ-AS1,CRYBB3,MYO6,ELP4,ZNF253,BRMS1,LAMP5,NR2C1,PSMB9,NFYB,C1orf116,SEMA4G,TADA3,TTLL5,ROGDI,MRPS2,RAE1,CSNK2A1,IFNAR1,SLC22A17,DOK3,CSH2,WNT5A,IL6ST,CCNI,WDR33,KARS,SART1,AP2B1,SERPINA5,ZXDA,TUBA8,LRRK1,RASSF8,CLCN2,RPS4Y1,CD248,RRP8,PADI1,RRP7A,ZNF207,FAT2,XPNPEP2,SYK,HES1,SORT1,UBXN8,TNS2,IER3,WARS,HSPA2,ARTN,RAC1,BMP1,TAF15,LOC254896,ENTPD1,CHKA,SESN1,ZNF548,ATXN7L3B,MS4A4A,LINC01565,FAM131A,SCAMP4,BMP8A,HCP5,KEAP1,NAP1L2,NLRP1,AGPAT5,SLC2A4,RSL1D1,DEF6,TYROBP,LYRM4,ERG28,EIF3B,DDIT3,SFXN1,ASPA,LIMK1,LARP6,MYO15B,RAB3IL1,RNPEPL1,FLNB,PPIG,APAF1,SMURF1,GTF3C1,LRRC32,WARS2,RBFOX2,SLC20A1,SLCO4C1,MANBA,TP63,CAPRIN1,C1orf61,SLC2A2,VEGFA,CEACAM1,PHF3,TMEM9B,ATP11B,INSL4,EYA4,CRELD2,PIGB,DLEC1,HSPA9,TTC1,UQCR10,COX7B,PKD1,WDR25,IFT20,ANKRD17,WWC1,LARGE1,C2CD5,NAT10,ARPC5,USP3,ZFYVE21,TCL1B,BMS1,ZBTB40,PSMA4,KCTD5,DNAH3,MRTFB,NDUFB3,CHD3,EPHA7,CCK,CD52,VRK2,CPSF7,AP3M2,GUCY2F,SYF2,HSPA1L,GNB2,STAMBP,SETDB1,HPCAL1,SRBD1,RGS5,MAB21L4,CACNA1S,GIPC2,GLB1L,GUCA2A,PHTF2,PLAC4,DCUN1D4,PTPN21,SH3BP4,HMBS,NRBP1,LRRC23,SPHK2,KIAA0513,SULT1A1,TNNT2,TOB1,AMOT,MUC1,CA1,FLT3,GPR35,symbol,A1CF,A4GALT,A4GNT,AAAS,AACS,AADAC,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARS,AASDHPPT,AASS,AATF,AATK,ABAT,ABCA1,ABCA2,ABCA3,ABCA4,ABCA5,ABCA7,ABCA8,ABCB1,ABCB4,ABCB6,ABCB7,ABCB8,ABCB9,ABCC1,ABCC10,ABCC2,ABCC3,ABCC4,ABCC5,ABCC6,ABCC8,ABCD1,ABCD3,ABCD4,ABCE1,ABCF1,ABCF2,ABCG1,ABCG2,ABCG4,ABHD10,ABHD11,ABHD14A,ABHD17B,ABHD18,ABHD2,ABHD3,ABHD4,ABHD5,ABHD6,ABHD8,ABI1,ABI2,ABITRAM,ABL1,ABL2,ABLIM1,ABLIM3,ABO,ABR,ABRAXAS2,ABTB2,ACAA1,ACACA,ACACB,ACAD10,ACAD8,ACADL,ACADM,ACADS,ACADSB,ACADVL,ACAN,ACAP1,ACAP2,ACAT1,ACAT2,ACBD4,ACE,ACE2,ACIN1,ACKR1,ACKR2,ACKR3,ACLY,ACO1,ACO2,ACOT11,ACOT13,ACOT7,ACOT8,ACOT9,ACOX1,ACOX2,ACOX3,ACP1,ACP2,ACP5,ACPP,ACRV1,ACSBG1,ACSBG2,ACSF2,ACSL1,ACSL3,ACSL5,ACSM3,ACSM5,ACSS3,ACTA2,ACTB,ACTC1,ACTG1,ACTG2,ACTL6A,ACTL7A,ACTL7B,ACTL8,ACTN1,ACTN2,ACTN3,ACTN4,ACTR10,ACTR1A,ACTR1B,ACTR2,ACTR3,ACTR3B,ACTR5,ACTR6,ACTR8,ACVR1,ACVR1B,ACVR2A,ACVR2B,ACVR2B-AS1,ACVRL1,ACYP1,ACYP2,ADA,ADA2,ADAM10,ADAM11,ADAM15,ADAM17,ADAM19,ADAM20,ADAM21,ADAM22,ADAM28,ADAM30,ADAM5,ADAM8,ADAM9,ADAMTS1,ADAMTS12,ADAMTS13,ADAMTS2,ADAMTS5,ADAMTS6,ADAMTSL2,ADAMTSL3,ADAP1,ADAP2,ADAR,ADARB1,ADAT1,ADCK2,ADCY1,ADCY2,ADCY3,ADCY6,ADCY9,ADD1,ADD2,ADD3,ADGRA2,ADGRA3,ADGRB1,ADGRB2,ADGRE1,ADGRE3,ADGRE5,ADGRF1,ADGRF5,ADGRG1,ADGRG2,ADGRG3,ADGRG6,ADGRL1,ADGRL2,ADGRL4,ADH1B,ADH5,ADH6,ADI1,ADIPOR1,ADIPOR2,ADIRF,ADK,ADM,ADM2,ADNP,ADNP2,ADO,ADORA1,ADORA2B,ADORA3,ADPGK,ADPRH,ADPRM,ADRA2C,ADRB2,ADRB3,ADRM1,ADSL,ADSS,ADTRP,AEN,AFDN-DT,AFF1,AFF2,AFF4,AFG3L2,AFM,AFP,AFTPH,AGA,AGAP1,AGAP2,AGBL5,AGER,AGFG1,AGFG2,AGGF1,AGK,AGL,AGMAT,AGO1,AGO3,AGO4,AGPAT1,AGPAT2,AGPAT4,AGPS,AGR2,AGRN,AGRP,AGT,AGTPBP1,AGTR1,AGXT,AHCTF1,AHCY,AHCYL1,AHCYL2,AHDC1,AHI1,AHNAK,AHR,AHSA1,AHSG,AHSP,AIF1,AIFM1,AIM2,AIMP1,AIMP2,AIP,AIPL1,AIRE,AJAP1,AK1,AK2,AK5,AKAP1,AKAP10,AKAP11,AKAP12,AKAP13,AKAP17A,label
0,8.638588486,9.416431359,10.78743693,10.41605954,12.39991246,9.446950122,7.875423809,10.70163968,6.775858511,8.230533487999999,8.151783863,9.047903739,8.846910531,7.078764018999999,11.20522602,6.711407637000001,5.9049073,5.464056007000001,9.450153603,6.083156236000001,6.902934261,10.00792004,8.740339198,13.89968584,5.91527712,8.518541328,10.57498372,6.66983364,5.825780673,7.160945411,8.920475298,6.813262002,8.84359834,10.32125917,5.825972497,8.147440776,5.789837842000001,11.08047833,9.063280487,10.27905687,6.342956299,5.992497853,8.880344809,9.94152872,8.469646145,8.902400857,7.7559329020000005,7.380190112999999,5.502507542000001,5.736785227,9.993751295,11.40486504,10.75962952,7.463732759,5.553194412000001,8.416314011,9.259362894,7.4785709989999996,5.860224157,5.984135932999999,11.34718573,6.765472934,5.0148680610000005,6.772472091,9.13950652,7.497452536,9.882108824,11.34178027,6.249206657999999,8.708939839,7.713548605,8.060514606,6.758711028,8.037500308,6.886491842000001,7.957344104,6.301921472999999,9.159266385,6.706002457,9.534528386,6.4434439889999995,6.275680392000001,5.962594851,12.03888246,8.722251634,10.43998261,8.459565099999999,7.292317164,8.706444617,9.183891832,6.747777317000001,7.827457062000001,8.463208462,7.595950417,9.530416913,8.971544989,9.395697565,6.90175704,6.570135667000001,7.46034728,7.093500455,6.9671665439999995,8.617817502000001,6.705293967,8.044583827,6.01005216,6.461576456,7.048259723999999,8.480094931,5.317591051,8.31013349,6.964257738,8.332021979,8.940203265,8.298439727,7.209571917000001,6.737596982,5.707959065,7.059050187,9.674490295,6.238575252,6.46086327,8.973034067,7.998140537,7.004569186,6.719239893999999,7.864156942,9.502427539,10.823360800000001,5.449380712999999,5.034060685,7.30590116,9.671682245,5.776547558,10.36659061,6.8028992520000005,6.430289977,7.521199834,7.4287445960000005,6.640578711,7.014548155,11.027728100000001,5.999252596,7.268522937999999,7.384216202999999,6.506315562,11.15664711,10.74302754,8.598907112000001,7.673898247,9.348849664,9.364251355,8.84545968,8.395435272,7.998435757999999,9.166908929,7.05407535,7.0118423110000005,7.6202020589999995,8.141923756,10.8208194,7.424738365,9.244096622,8.548033464,6.368807445,10.011125999999999,5.556736077999999,6.972568041000001,7.146153224,6.738886347,8.055597417000001,6.061147248999999,9.513593501,6.219085051,6.713828363999999,8.451584557,6.083256448999999,8.722869828,8.113997829,5.6050988539999995,7.393938147,6.3031072560000005,8.927875569,6.700648234,5.360416634,9.88896838,7.329784307000001,10.339526699999999,10.29770206,5.740038514,9.790680002,6.728498022,9.949883708,5.91501876,10.33268916,6.461580241,6.026008966,7.325831933,7.530632332000001,8.055281606,7.464913792999999,5.449201167999999,8.641460878,6.921842426,6.935789115,10.21000962,8.656588021000001,11.11492423,6.572656755,7.9683449170000005,8.804655407,5.221594355,7.389361973,9.702398713,5.8118986029999995,6.044154587,12.93945411,6.755002482,7.939289968,13.38840207,5.835167268999999,11.46011557,8.518566052,7.6239685360000005,7.175909896,5.01428508,7.153986426,8.212590678,7.0619639439999995,5.453940242000001,5.073444335,9.788904893,6.3666333779999995,10.79595186,7.6816697629999995,9.363185715,8.138698154,8.573772932999999,7.668262738999999,8.156040806,8.23507137,8.082003231,6.785998168,9.044705714,7.590921326,5.986136878,12.53993545,6.703304267,5.731490448,6.484891739,6.488706746,8.593952748,7.767432864,7.740948887999999,12.26712596,9.114206747999999,8.187985605,11.60400131,6.2007219970000005,5.4810617189999995,8.415582633,7.1908783970000005,6.223733713,9.660480761,6.55267186,9.636431022,5.778119966,8.261912752999999,9.888177651,7.761262619,7.986092823,6.975360277,5.931537152000001,7.275162909,5.988369941,5.88466373,7.512297022,7.14917052,9.196472697,6.501474733999999,7.9625151579999995,12.73799414,10.60719973,7.456159414,10.283584199999998,6.9940807860000005,6.651104291,7.407176224,8.875957882,9.02495721,5.13324488,7.453236307,6.1049197170000005,5.371188093,11.96472299,5.835481944,8.585268567,5.80708651,9.125776417,7.572543475,6.975860966,9.603989573,10.10644951,6.958817676000001,5.235216433,7.491893448,13.34890332,7.575852386,8.200503501,8.13323482,8.948381225,8.682191391,9.256449571000001,11.20500667,5.563059272,8.473910549,5.117643224,7.153884007,8.871374849,6.935753173999999,9.454582044,6.385966373,8.129945558,4.681556285,9.349601918,4.873452384,7.828722351000001,6.157949031,8.421551688,7.418855409,12.60384578,12.29379924,7.991887295,9.495851424,9.439688744,10.64683702,8.444831795,6.463995912000001,6.476911855,7.986841569,9.197151215,7.398748317999999,8.099496729,6.589397011,6.232260331,10.65513337,7.753342911,5.783890528,7.576265097,6.600869871,6.720807141,7.7430451289999995,7.907808292,8.166054148999999,7.893145201,8.170960982999999,8.009325166,6.66936654,6.749350631,6.377408077999999,8.012472953,11.49097122,6.121825974,11.4919769,7.7779147360000005,9.477177866,10.13925927,5.581655564,5.892456103,6.044415073,5.731028749,6.747753322,10.42271732,8.279721835,7.421596932000001,7.878908002999999,6.951329619,10.49089244,6.0292909020000005,7.994952356000001,6.3445310070000005,7.904402724,8.364594483,7.294723239,10.69640169,11.39174251,10.86899268,9.912031314,6.133740808,13.37850353,7.354732007999999,8.611663649,7.43392914,5.650988149,7.222164191,9.168596994,6.889352328999999,9.553614891,4.904560421,6.45331426,8.164708934,6.97069895,7.211171247,8.953048777000001,9.042865803,8.889359585,5.848989625,8.67346679,5.267895796,7.285507542,6.184295802,8.049485981,8.520877821000001,8.832497863,10.04439775,9.210156539,7.240736769,9.530604811,6.48423481,8.160405527,6.737650023,9.296394336,7.990568303,8.836552353,8.078183484,5.669597394,6.294233172999999,9.379513693,11.02091465,6.343493926,9.115645795,7.952565637,5.451296103,8.966915242,5.494880488,8.538540888,6.989551012000001,6.037985205,10.27611817,8.727196152000001,7.526977067000001,10.71266583,7.619576668,5.884093738,5.521560407000001,11.27346492,8.685448475,7.114641338999999,8.597723437,8.780311294,10.25259371,10.01675844,6.818501797000001,7.262800447999999,8.804656624,8.714236209,7.684865115,8.446992648,9.595495283,8.704044074,11.01307568,9.323115415,8.457564528999999,6.411251052000001,8.516288547,7.439306369,9.2753582,7.424153929,6.568994708,7.831170934,12.14238203,8.980130125,4.948602861,5.432158577,6.152861852999999,7.71399622,8.882488882999999,10.24517523,5.20682829,10.75450183,7.641586192999999,9.507509732,9.712909296,8.019923065,9.042062706,7.7073721729999995,8.774830792000001,6.247702061,5.615318667,6.590654753,8.270060466,6.511726966,5.505637561,7.273207514,6.795961075,6.581790936,10.17475322,8.478316155,8.382278599,6.298725267999999,8.131530084,7.148150457000001,11.04428979,10.78764011,10.78372188,12.83299615,7.9713187660000004,6.833673162999999,6.4794071760000005,6.0640445110000005,1,7.0209577229999995,6.423370467000001,5.401365685,8.380509537,8.073934412,5.397614775,7.633373253999999,5.485010615,8.10276766,9.288542712,5.670907493,8.904805431,10.08914312,9.01660689,6.5881394879999995,9.977802453999999,7.851738569,9.195916886000001,6.88788198,6.503034948,7.711302208999999,7.003365777999999,6.401676729,6.709184037999999,5.146214776,7.436880195,5.483143741,7.685844723,7.920147986,6.128359103999999,6.07670423,8.264431996,8.850627997,6.605810971,6.547775848,6.79453382,7.385812481,6.439962587999999,7.086234821000001,8.923267559,9.784228007000001,7.007781782,7.2699232060000005,9.792373065,7.307592031,6.712878517999999,7.892486605,6.60955027,9.749670264,6.965990301000001,9.153052418,6.8143722989999995,5.494793961,6.0079490589999995,9.030683669,9.375133103,6.207324615,7.981658609,6.66828292,9.224273977000001,8.072969234,9.501496568,9.57831663,6.263537815,8.5529196,6.983177175,6.1906892860000005,8.283713065,8.762572895,7.098131842999999,9.110247317999999,8.856001081,8.216374764,6.774808385,7.888890138,6.320328616,9.317950511,7.263898922,7.2057489079999995,10.95645942,6.458492415,5.821244642999999,7.581768761,10.21773537,6.95800675,7.821071117000001,5.895738967000001,6.524832932000001,7.095313073,5.98097039,6.290787972,6.272964941000001,8.205140165,9.310570036,9.862176279,6.784677775,8.634778209,8.440200942999999,9.173330578,9.236493862,8.064103054,9.509206755,7.268727996,7.947815246,8.920662027,8.291214831,6.235798793,5.2940147810000004,5.438071672,5.478546774,8.791469168999999,9.95419378,9.348023909,8.543513235,6.288738689,6.351039151,6.754352087000001,11.27040227,10.45626385,6.410237089,13.65737592,5.865446068,7.917826464,6.507066847000001,5.817236399,7.052207000000001,7.117731487,5.018961131,5.818615156,8.875872502,11.09465267,9.128889306,9.752425037,9.458672825,10.73140883,6.172759342999999,6.883800963,7.701439652,7.420059741,9.260752075,6.537081365,8.732045017,6.6518461779999996,5.61248252,7.488445335,7.0137325,8.394537805,6.228884754,10.11732368,7.072925572000001,6.542219172,7.28938088,6.382752965,5.981912997,5.964022833,6.30639471,4.967723624,6.139068207,5.528014081,5.61087111,6.101783169,9.652479223,9.245061903,6.271443197999999,6.840438206,6.279127214,7.402905969,5.338683444,6.164021377999999,5.202065998,7.93229361,6.469814801,11.92847057,6.926016236000001,6.591471782,7.992009996,7.7015911710000005,5.872898725,7.550191573999999,7.722521155,8.111942583,10.23942499,6.190880547000001,11.00455032,7.221054692999999,8.087729092,6.388476697000001,6.371404937,5.515438611,4.836718342,7.93014563,5.689647207999999,11.30592604,9.298566116,4.833674469,6.103246106,6.703415326,7.509761309,8.576789962000001,9.776630467,7.035180057000001,11.24821939,6.7207188129999995,11.82081159,9.555635771,10.35049699,8.72425335,8.790438822,11.39702024,7.403327883999999,10.18519659,7.169537082000001,8.8525347,7.06949948,5.676599976,5.95167398,8.660836686,6.824221875,5.472276769,7.022860819,6.055993802000001,6.198356844,8.933374902999999,9.721458898,7.924048274,6.703941469,6.890804909,5.442575982999999,6.094879446,5.190631601000001,4.924641264,9.342237251,6.556188767,5.430417526,10.13038433,7.907198297000001,7.516240413999999,5.496420272999999,7.571134654,5.793390854,8.871511859,6.27218895,9.306630037,8.052758733,7.38992351,10.18897281,8.46482727,5.615724704,6.065265427000001,9.053388468,7.543273281,6.863915743,7.552411808,4.63143422,9.09594226,6.882604311000001,6.98669539,6.986982297000001,10.55395909,6.198492995,6.612632382999999,8.99434472,9.488620274,7.718702352999999,5.973364459,6.320692515,9.859040614,8.29708108,10.80313123,5.437156398,5.950515118999999,11.80676615,9.049990187,5.733628339,8.449109128,10.37746323,8.83163792,5.097049523,6.027751232000001,7.039871591,8.614233602999999,7.238623252000001,6.2276398529999994,7.571450887999999,6.394931487000001,9.787212953,10.48573985,7.660851527,7.147002375,6
