,CYP27A1,BATF3,POLG,SOX21,RPL13,NEDD8,PDIA3,CCNB1IP1,FOS,CD47,ITGB1BP2,CCDC92,GPR27,FURIN,RHOB,ALDOA,LSM8,GCNT2,CFP,PLCD1,OXCT1,OFD1,TNNC2,CCDC47,FEZ2,TGFB1I1,GADD45A,KLF8,SLC19A1,VAMP8,ZNF185,BYSL,FAIM2,C2orf72,ITGB5,TRIM38,SMC3,ZNF337,RRM1,CYBA,GPX2,NEMF,ATF2,PPIC,MMD,NF1,IZUMO4,CISD1,DNAJB4,CCDC90B,STX2,STK32B,NPHS1,NECAB3,GALNS,TOE1,HTR5A,LANCL1,PSRC1,HOMER2,ADGRB2,MTIF2,SDF2,CFLAR,NAA16,BANK1,PDCD4-AS1,PDE4A,SERPING1,SPRY1,CLDN4,FEM1C,SERPINA1,MBD4,HES1,GZMH,TFB2M,CRHR1,TMED9,SLIRP,SLC38A10,SLC38A6,GPX7,POGLUT1,POLR2F,GPS2,SUPT16H,FBXO2,RAD50,CSTF2,SGF29,SNAI2,CABP5,ZC3H4,IFI27,GDPD5,SERINC1,FZD4,SLTM,IKZF5,NR4A1,YAF2,LHB,ITGAX,MTMR9,JPT1,MYO10,TBX21,DYNC1LI2,CCL25,SENP6,CAMK1,PF4,COL4A6,GABRQ,TNS1,IL4R,CRMP1,SLC43A1,LIMD1,GUK1,FBXO3,COQ9,PWWP2A,SEC62,WDR11,THSD4,HDLBP,DNAJA3,TACR2,TPCN1,STK11,TMED5,PECAM1,PDE8B,P3H1,SORBS1,AP2M1,RFX5,C21orf91,USP7,CPTP,RPS16,FOXG1,TRAV27,RAB11FIP1,PCMT1,RBM48,PFKP,TUT1,ZNF202,SAMD4B,DYNC1H1,USP4,LMNA,IFT52,DGUOK,SRPRA,FXYD3,PDE4C,MTHFD2,LST1,CERS2,GLI3,MOK,PCID2,VIM,SEMA4C,SH3GLB1,KCTD20,PPOX,TSPYL1,ANXA10,SEC61B,TRAM1,ATXN7L1,MYBPC2,GALNT6,ESF1,KEL,ENPP2,PSMC5,MMS19,LIMCH1,CDKN1B,PTOV1,CASP10,SOCS3,SLC1A7,ICAM2,RGS10,CBR1,PFKFB1,SLC29A2,COX5B,ADAMTS1,PBLD,SGK2,PCDHGA1,DEPTOR,TMEM35B,CFHR2,CDR2L,TAAR5,ZBED5,RC3H2,TBX4,CHGA,ZFYVE21,TIAM1,AUP1,ADAM19,ZDHHC4,ERMAP,RPN1,EDC4,CD5,LRRC32,SCP2,JUNB,CDC42EP3,APP,CRYL1,SPTBN1,MAP3K4,HADHB,MLYCD,MCM5,DENND1C,ZNF286A,MASP1,WWC3,SNUPN,FOLR3,CCNO,COL6A3,KPNA3,TYRO3,BTG3,AKAP13,EHBP1,LPP,NEAT1,GPR153,CSF1,GRK1,ASF1B,TSC22D1,PAMR1,DAB2,MAT2A,C1orf68,RPS21,ISLR,PHB2,ANXA5,UBIAD1,THEMIS2,OVOL2,DSCR4,DLGAP4,FAM118A,JPH2,TNFRSF13B,ADD1,TAF1B,SLC35E1,LIPE,P2RX2,CCL1,PIK3CB,ATP8A2,LAMP3,OLFML3,IGHE,YARS2,S100A10,CD27,SKI,IQCA1,LRP6,ZNF324B,NAGPA,DTYMK,ZNHIT1,HMGXB4,ARHGAP25,PCBP1,LETMD1,SMC2,TAAR2,LCAT,ZMAT4,VAV1,BRD2,TFB1M,EIF4E2,XPO4,MICU1,AFG3L2,PUS7L,PSMD3,HMGB3P1,SOS1,FBXO41,EIF2B3,POSTN,ARPC2,SLC22A17,BAX,PRC1,POU6F1,PHGDH,CSF3R,ECH1,EEF1A2,PEBP1,PTPN4,ZDHHC7,MT2A,COL4A4,SETD4,PDK3,PEX6,FNBP1L,LY96,LTA4H,RNF123,HINFP,PHF3,TUB,RBM25,PEG10,CFAP410,FBXO9,MCM3AP,BCL2L11,PPP3R1,SAP30,EGOT,B4GALT2,RNF103,BNIP2,NUP98,GSK3B,ESR1,GDPD3,ZFP36L1,TNKS,BGN,TF,BPI,ENO3,ITM2A,MLEC,MAP3K1,CTRL,TMEM94,SOBP,MPZL2,NOL7,SEMA4F,SCYL2,NKRF,REEP5,ARR3,HAND1,ATP6V1F,KIAA0895,PTPN12,PASK,LDB3,DEFB1,SCN2B,ERBB4,UBL4A,N4BP2L2-IT2,NRGN,CADM3-AS1,SUPT4H1,EPHB2,MAN2A2,ANK2,FTSJ3,TES,FKBP4,SNX16,PUM2,SLC16A1,UBE2Z,HOXD9,KIF13B,TAPBPL,GABRE,SORT1,NT5DC3,BTN3A3,ROR1,DDX47,SHFL,AP2A2,EMID1,PARG,NDUFB2-AS1,PCMTD2,PRDX4,LRRK1,COL6A2,AP1S2,PAICS,KRT38,PKM,YWHAZ,LYVE1,PAQR6,CDHR2,ATRN,LGALS4,DAD1,NFKB2,AKR1C1,NOL12,PLS1,PI15,DNM2,MS4A1,CTPS2,MYO16,CUTC,LRRFIP1,COL1A2,ATP5PO,AOAH,NRG1,DENND5A,LRPAP1,DPP6,RBM12B,ERG28,GLT8D1,VPS51,PPP1R12A,ART1,RNF219,VPS35L,RB1CC1,PCNT,GPER1,CEP104,C22orf24,CD2,PSD,MACO1,AGPAT5,DMXL2,NUCB2,PRKRA,RITA1,SAG,SLC10A3,TOMM34,ANKLE2,PLAAT2,PEF1,CARD14,MTMR2,IKBKB,CUBN,SLN,PAFAH1B2,NPFF,ITGA10,ADAM30,NUDT2,AGPAT2,SELENOF,U2AF2,MNX1,TNS2,ZCCHC14,DRD4,ATP6V1B2,RAB21,OR7E12P,AMIGO2,PIK3R2,AVP,NPC1,GLT8D2,ZW10,LTK,OR1A1,STAG3L4,PHYH,PHF21A,SLC1A1,DDX6,VPREB3,TTC3,EDA2R,PSMC3,HAUS5,HSP90AB1,DUSP9,WWOX,GSTO1,URGCP,OPN1SW,THOC6,CHRDL1,LY9,OR1G1,MTNR1A,DAPK2,SCO2,PSD3,SLC8A1,RPGRIP1,NTSR1,THAP1,RPS6KB2,TRPC4AP,ZNF395,PADI2,TYRP1,ADCY9,GOLGB1,TMEM100,MFSD11,MAPK3,KIRREL1,SLC22A14,TBL3,PGBD5,ECEL1,INSL4,SCARB2,NUDC,VCPKMT,ZNF528,BHLHB9,POLR2D,PTCRA,HOXB5,GHITM,POLR2A,TRAC,QPCTL,CYP2C19,WASF1,CSTF3,EMX1,ADAMTSL2,NKAIN1,TOP3B,IGSF1,HEG1,RPL39L,SEPHS1,MUC16,PIGH,ZNF671,IFI30,WDR7,TDRKH,HDAC5,ABCA1,GALNT2,SNAPC2,TCF20,SLC35C2,SLF2,PA2G4,KCTD15,MAPRE2,DNAJC10,RNLS,CTC1,LRP5,IGLV1-40,HDC,COPS3,NR1H3,APOE,ZFP30,SRY,HIVEP1,C11orf68,CROCCP3,LIPC,TSPAN15,TRAF3,PHF8,IGFBP6,IDE,LSM3,BDKRB2,PDGFC,AKT2,UBXN8,ELOA2,GIPC2,NACAD,MAGEC2,FAM173A,ZNF384,C19orf54,DDAH2,AKAP7,TRBV10-2,CDK19,CRABP2,DTX4,DIPK1A,ATP5F1C,SEM1,ANKRD17,TIMM22,ZKSCAN8,PPM1F,DSG3,TGDS,ZNF3,FBLN2,DENND4C,UBR2,ITIH2,CCNA2,CNGB1,INTS13,ADTRP,LRRN2,OR2C1,AHSP,PINLYP,THOC5,symbol,A1CF,A2M,A4GALT,A4GNT,AAAS,AACS,AADAC,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARS,AASDHPPT,AASS,AATF,AATK,ABAT,ABCA2,ABCA3,ABCA4,ABCA5,ABCA7,ABCA8,ABCB1,ABCB4,ABCB6,ABCB7,ABCB8,ABCB9,ABCC1,ABCC10,ABCC2,ABCC3,ABCC4,ABCC5,ABCC6,ABCC8,ABCD1,ABCD3,ABCD4,ABCE1,ABCF1,ABCF2,ABCF3,ABCG1,ABCG2,ABCG4,ABHD10,ABHD11,ABHD14A,ABHD17B,ABHD18,ABHD2,ABHD3,ABHD4,ABHD5,ABHD6,ABHD8,ABI1,ABI2,ABITRAM,ABL1,ABL2,ABLIM1,ABLIM3,ABO,ABR,ABRAXAS2,ABT1,ABTB2,ACAA1,ACAA2,ACACA,ACACB,ACAD10,ACAD8,ACADL,ACADM,ACADS,ACADSB,ACADVL,ACAN,ACAP1,ACAP2,ACAT1,ACAT2,ACBD3,ACBD4,ACD,ACE,ACE2,ACIN1,ACKR1,ACKR2,ACKR3,ACLY,ACO1,ACO2,ACOT11,ACOT13,ACOT7,ACOT8,ACOT9,ACOX1,ACOX2,ACOX3,ACP1,ACP2,ACP5,ACP6,ACPP,ACRV1,ACSBG1,ACSBG2,ACSF2,ACSL1,ACSL3,ACSL5,ACSM3,ACSM5,ACSS3,ACTA2,ACTB,ACTC1,ACTG1,ACTG2,ACTL6A,ACTL7A,ACTL7B,ACTL8,ACTN1,ACTN2,ACTN3,ACTN4,ACTR10,ACTR1A,ACTR1B,ACTR2,ACTR3,ACTR3B,ACTR5,ACTR6,ACTR8,ACVR1,ACVR1B,ACVR2A,ACVR2B,ACVR2B-AS1,ACVRL1,ACYP1,ACYP2,ADA,ADA2,ADAM10,ADAM11,ADAM15,ADAM17,ADAM20,ADAM21,ADAM22,ADAM28,label
0,9.507397251,6.952438607,7.308857522,5.987697812,9.987132628,12.23189757,11.13755895,9.16869295,8.294240601,9.43930316,5.233264611,10.32746647,6.105085667999999,8.469996568,9.198577988,12.05688691,6.264961559,5.454559432000001,7.123495537999999,10.08279597,7.639050107,8.398458027,6.542694439,10.22187893,10.95639882,9.572486342000001,12.08259406,6.043881064,5.815944452999999,10.04935073,11.15806344,7.927042285,5.601134664,6.000487467,11.47389308,8.406316327999999,6.589685407999999,8.020308061,7.73659805,9.197880381000001,7.272724172,8.842978821,6.846333464,8.968634133,8.605065052999999,6.58392681,5.698131479,8.769805026,8.404689401,9.597711748,9.120873789,7.486891998,10.84282759,7.353300476,8.610136432000001,8.371710642,5.436782451,10.26402239,5.994311889,5.966828408,5.714969581,9.323441977,9.289231099,8.540080364,7.780633432,6.818524632000001,5.484543003,5.237423692,10.3920898,9.853463035,6.0120719860000005,7.428953224,9.549744172999999,8.684802942000001,8.093922417,7.204298193,7.494604944,5.317597704,11.28333048,9.477077048,8.848460909,6.217799873,7.65905783,8.842326242999999,8.388544102000001,9.05936747,10.06688223,8.231344346,6.771575092000001,8.558962958,9.066518382,11.10809925,5.14909572,9.998140134,10.48698852,7.230129633,12.13306761,9.928852027000001,9.954679565,6.927101686,7.932130402,5.995466981,6.538362831000001,7.2152645810000005,8.745665669,7.673462699,7.071242943,6.438821055,10.01970953,5.957237788,7.393106936000001,6.801148051,7.502218745,6.433756405,5.654305068999999,8.575306761,9.335091324,7.2032875139999994,6.622665083999999,6.371308011,10.69972166,9.257946551,9.993509737,6.1032229760000005,10.69574795,8.897111575,5.776594681000001,9.888279687,10.32788117,5.985539274,9.680817569,8.079739157999999,9.302478685,10.83975506,6.377080326000001,8.641933471,6.219299612,11.70511285,9.092152462,7.16439638,8.994208269,7.619970307999999,13.42785793,5.305182203999999,6.609869398,6.815799405,9.904075029,5.979257453,8.428472517000001,6.814325079,6.531686035,6.735518609,8.454248883,9.360116622,9.001761361,9.41657051,8.555386866000001,10.24139771,7.234077857999999,6.508118346,10.48278549,7.374532853,11.23763806,7.526202546,7.6847785889999995,9.228555097000001,13.49317915,9.302418182,10.3335171,7.0925923189999995,7.593619361,9.255067983,5.684562204,11.98327367,11.09881765,4.968492682,5.276973992,5.2433032189999995,8.145759972,7.460127151,10.36254462,11.26462863,8.422080955,9.482640887,10.98899101,9.905500176,6.33460377,6.35723452,6.262178368,11.03994021,9.181879085,8.204026997,6.470090826,5.104198931,11.53367278,9.160997652,9.301838979,6.921642767000001,5.358993474,9.304690378,9.17782746,6.012466765,7.7876965160000005,5.901867192999999,10.05728516,7.383024793,5.501421434,8.228008469,8.576390799,9.878304987,8.971038607999999,5.636207692,9.51533957,6.354536792,11.12047534,7.153726229,7.190760413,10.14386703,10.71598208,7.2994814770000005,10.58868797,11.05466968,10.45446193,8.305371163,10.09442447,11.33361253,8.864806212000001,7.418369227,6.580926441,6.363001315,5.501504679,10.34420758,9.004326543,6.284859923,4.813814762,7.542394017,7.706709887000001,10.86166067,10.46990948,7.074967495,9.832459781,8.073157968,6.818190857,7.997878899,6.611567062000001,5.426437535,6.867797102999999,10.41674635,10.13911608,11.104755099999998,7.111482625,5.560714504,8.739964436000001,5.361605947,11.44826465,11.48853514,6.937698963,7.013638469,5.779427062000001,6.286903441000001,6.323223648,5.8810445620000005,5.8891153,6.067356812000001,10.33887872,6.352385765,7.161776916,6.211438993,6.028902199,5.644201889,6.618021625,7.82509181,6.30447291,8.153072723,5.888501679,8.008828402999999,11.46098344,5.711019648,5.765457641,5.4035536639999995,6.747126531,5.957844494,8.220952749,8.123319661,9.660825986,8.409897057,8.321215274,10.90641445,9.964761123999999,6.854062777999999,5.062331712,5.898391183999999,6.624230682,5.954871917,8.636002029,7.696623732999999,8.521867408,5.851499717,9.593981314,9.602712198999999,6.85276971,8.72881699,7.094412816,6.699129663,6.199831467999999,9.498941807000001,11.21078882,11.16382597,7.668829444,6.215208994,6.5525065929999995,6.637931497,8.667455987,6.06291201,11.55740574,5.2665849080000005,11.17128148,6.904084887000001,10.56537982,13.17608604,9.298848182999999,7.565397282999999,6.506311596000001,7.104502221000001,9.817869083,7.400293709,11.63727103,7.74473947,8.023388484,7.677411021,6.9726695770000005,8.561235584,6.302165532,7.911310782,10.11560144,7.516623155,5.049561602,5.9418880629999995,5.829780839,5.84266918,7.64324497,10.4953781,9.689405902999999,7.646459438,6.803937347000001,5.963147823,7.149670598999999,5.531752107000001,8.156240716000001,9.692286746,5.232104772,5.304469848,5.888556253,10.0364521,9.801626242000001,5.765149974,5.771758625,8.872330042,8.532423771,6.032082068999999,10.15667235,7.596109963,7.25124068,7.793753048999999,10.97144494,6.692447981,5.474895827,11.0020643,5.785952933,7.085345622999999,5.523320016,5.460563239,10.61745197,6.302681485,6.711028272999999,9.491447192999999,5.507695803,8.573329288,6.0096006179999995,9.327449722999999,6.111035735,8.865380256,7.992630146000001,9.104536458,6.939329401,6.97148295,5.543704992,10.31578042,5.847389132000001,10.21275262,7.202434481,8.993906757000001,7.783110001,5.0184361,8.655623602,6.223075371,8.355992255,6.072321846,11.13985413,9.078393605,9.050047249,9.238046951,8.866561319,5.561745143,10.6179673,10.45390723,6.348653203,6.516102814,10.24299799,9.251228023,5.652679096,10.04865806,11.90535561,5.14689659,6.647194154,7.898507515,8.556609531,4.884686081,12.06374802,5.76835196,7.055980858,6.97703942,7.642254467000001,5.220348887,7.171670255,5.263410852,6.4941239070000005,5.294009484,8.104761787000001,9.710458431000001,7.860608931,12.18493269,6.524920237000001,5.47281251,10.37017394,9.893920991,11.57446892,5.135747947,9.689683555,9.542893362000001,10.57035269,7.778564262000001,6.092073269,7.977854386000001,9.416624653,8.305638017,8.84899422,5.820661081,7.457711528,5.702913325,7.496693981,5.19741198,6.5679716710000005,8.657415542999999,7.800426271,8.547679993,9.028425782000001,7.73217841,5.66048813,8.757235227999999,8.957616359,7.334640832000001,6.408668186,11.20934149,5.899629997000001,8.990820713,6.890618245,10.01065673,6.037437532,5.6985739220000005,5.747123977999999,6.657586735,5.411234221,7.166606159,7.3291265160000005,10.16900159,6.524793943,5.845351452,10.14799704,6.745158589,5.41691307,10.59208145,9.969706921,6.715440642999999,12.00603035,6.5096884610000005,6.152999886,8.577045421000001,7.823653062000001,8.526641296000001,6.873734376,5.302607106,7.5942096889999995,10.43020205,7.800674748,7.003186084,5.169843974,6.262658291,8.463022531,5.9357750629999995,9.756214079,7.162030757,11.09084336,6.667419203,8.502381477,11.06613901,9.232236384,5.705198702000001,6.449579282,11.01736096,5.139561248,6.197719698999999,5.514699327000001,6.8519752689999995,7.867410258,7.568336634,5.516492854,5.916149077,6.347704077,7.464996617000001,7.3148154729999995,7.740203899,7.975690926,6.369616131,5.6396828679999995,8.155074808,10.18050513,5.4762709229999995,8.200043199,9.418701432999999,8.265974899,7.307771941,8.131171423,6.767508157999999,6.199946552999999,5.45820224,9.441265255,10.46917807,6.304510467,6.80780281,6.599840775,7.07516439,7.5592365610000005,8.000368902,12.11442805,5.939497134,8.322610456,5.46140374,5.423303499,6.364842132000001,9.477581802000001,5.830786309,5.865942627000001,5.781650269,4.878459903,5.491665983,10.69199018,6.320006882,9.115615502999999,4.85765864,8.934645567,8.361205448,11.58577225,8.37360088,5.144127643,7.822174921,6.296844295,7.662436746,6.861087563,7.803274029,7.752940539,7.219940737000001,6.4923501329999995,7.304677974,10.24527008,7.591564922000001,5.916996636,7.11517293,5.684533796,6.450342686,5.33426185,9.315972181,6.718992906,10.03957598,6.62150184,4.826086243,6.799843412,9.442178432,5.516703463,5.809946427000001,7.446061735,7.584124769,5.73773319,7.616301391,8.227080082999999,9.006421691,5.801510424,10.42983348,5.933587067,7.636864437000001,5.111697792,6.302410725,6.363341788,5.693148246,7.319797522999999,9.311913337,7.764609349,9.996618732,7.157452646,5.181290954,8.228284615,6.251234155,10.23215516,7.099233412999999,12.17733347,6.681576391,8.706760228,8.885130553,5.351201579,10.56085014,4.651277126,7.1984223179999995,6.222708097000001,5.404870259,7.348876066,9.094296132,6.516811702,5.248995765,5.111146126,7.638179072000001,6.24039793,7.1937140070000005,6.296212132999999,5.758689705,8.294699785,9.02385869,1,7.2985320289999995,12.67014471,6.467092001,5.353294571,8.482671791,8.926410855,5.139532136000001,8.182858825,5.552250269,8.063206892,10.047354400000001,4.972435641000001,9.66143192,10.93171193,9.49662592,6.6654808160000005,9.61206974,7.760853885,9.480611851,6.5986562310000005,8.315024567,6.845136912999999,6.14576819,5.7586563029999995,5.034815349,6.974402396,4.865045288,7.4887100879999995,8.239175833,6.007763545,5.726387336,8.771112702,7.971449334,6.098157847,6.903108044,6.332396087999999,7.565377699,6.497258615,5.952467397,7.9979613160000005,9.188732237,7.220451852999999,7.322818219,10.26000199,7.10484467,8.371994316,6.858403598,6.274920175,6.304765224,9.941312334,7.019205642999999,8.200518208,7.461760957,6.299234321,5.759328345,9.020112546,9.050034405,5.808555612,7.612885486000001,6.066944385,9.179108273999999,8.64100821,8.977616406000001,9.38320688,5.975650497,8.963780772,6.741549887000001,5.8731770139999995,8.498434142999999,9.00713442,8.853336833,6.561486482,9.714505027000001,7.002921391,9.218205314,8.347090789,6.722206063,8.181647753,6.389804862,9.05585274,7.398104729,7.313526979,10.98619359,6.278608165,5.792554261,7.437199597,10.71362512,7.754931321,9.282345763,7.6685693,8.350258816,5.339346914,7.3750692639999995,7.5432508920000005,6.100494765,6.18231684,7.526095002000001,8.710721011,10.20151234,10.26452467,6.7564047579999995,8.716207054,8.884666257000001,9.325532061,9.689954202000001,7.804126321,9.694168542,7.351236377,8.254759866,9.566255122000001,8.529264402999999,9.66014392,5.9068048079999995,5.2826453,4.941274372,5.553751512000001,9.169867108,9.773912912,8.961555002999999,8.878673341,7.086350893,6.853068815,6.947838956,11.19403037,12.09066595,5.756432555,13.66990451,5.839978612,7.929870292,6.0991718310000005,5.395706284,7.109938907,7.202714309,5.01473817,5.351193929,8.208237006000001,10.98625257,9.757315488,9.074929308,9.422084278,10.61111861,6.189476967,7.411290642999999,8.050041184,7.683188457999999,8.961476635,6.316171659,8.61370257,6.723728805,5.423473662,7.20374325,6.689553768,8.066337678,6.376215618,10.75343381,7.60377256,6.285359343,7.114445545,6.555525500000001,5.673369413,6.3511711470000005,4.822336329,6.131188345,4
