,TNFRSF8,MVP,EIF2AK1,RAB11FIP2,C1QA,IFT122,HKDC1,RC3H2,PDK1,METTL22,BAHD1,ACTL7B,SLC38A2,SSTR1,OARD1,WNK1,GIGYF2,CISD1,USP4,SLC19A1,ZBED5,MYL9,WNT2B,TRIM14,DUS4L,BST1,FAM204A,SLC13A1,OFD1,SP1,IFI6,CD101,OAS1,SIGMAR1,SLC34A2,GCNT2,DMD,MYH9,DDX6,PARP11,VAMP1,UBE2L3,CPTP,SPCS3,IFI16,IL12RB1,RMND5B,STK38,FKBP6,PROCR,FAM13A,DGKZ,HMOX2,ESR2,CYP27A1,RANBP9,THOC1,IFI44L,TJP2,ADM,IFIT5,MISP,TYRO3,HYPM,IFI44,ZFP36L1,YRDC,SERPINF2,RAF1,FPR2,CTDSPL,ERCC1,ARHGAP33,PSAT1,APMAP,TPX2,MAPK8IP2,COMMD10,IRF8,ARHGEF15,FZD7,ANKRD46,GALNS,CCPG1,ZC3H3,MED4,KLF8,ING2,QKI,CYP39A1,AOC3,BMP7,SYT2,HIP1,CPVL,NR5A1,GCFC2,CA8,ZNRF4,CDH13,KLF13,SPINT2,SRPK2,PTGER1,COL6A2,NMD3,FAM90A1,CTTN,TRIM2,CSH2,LRPPRC,GRIK3,C9orf16,CLASP1,CCNB2,EIF6,SORBS1,RSPH14,INTS7,HDLBP,NOC2L,RCC1,PSMB5,BOLA1,MARCO,ZKSCAN3,KEL,H6PD,ARAP3,UPF1,USP46,PTPN12,ADAP2,VPS33B,GTPBP6,LPGAT1,ACAA2,ZNF146,STARD8,CACNA1S,GPD1L,TRAV27,SYNJ1,DNALI1,OR10H1,ANKHD1,MAEA,BBX,MYO9A,GOLGB1,CRBN,GPR45,DCAF6,CFHR2,LYVE1,IL24,RBM7,RRP7A,ADAMTS2,CASKIN2,TMED9,MAP3K11,MAN1A2,ELL,DDAH2,IL17RB,HP,SERPINA3,CX3CL1,PNMA2,PPL,CIDEB,RETN,KIF3A,GIMAP4,IGBP1,ARHGEF3,SUPT16H,ZBTB7A,UPF3A,TIPARP,APBB2,GLOD4,DCP1A,CD40LG,CD2BP2,PKP1,CHST12,RRM1,SLN,TPSG1,NEUROD4,TRDMT1,CYB5B,SPON1,TMEM35B,ERO1B,ARMC8,USP19,HLA-A,VPS4B,SREBF2,SSTR3,MAT1A,DGKG,ATG14,DAP3,OSBPL1A,MAVS,MPV17,KLHL9,FOXC1,TOR3A,ING4,ZEB1,PRKACB,UROD,DDX19A,SMYD3,PSMC5,EHBP1,CFAP74,FLOT1,AP5S1,WDR13,SRRT,PFKFB2,LOC254896,RAB40C,TBL3,LRP3,AP5M1,FABP6,PEX10,ISCU,SLC12A4,COQ10B,IKZF5,PORCN,THEMIS2,RHOT2,VSIG10,DENND5A,CAMTA1,DENND1B,HERC4,PDS5B,RANBP3,OSBPL9,OXA1L,MAGEH1,RHOA,GNB5,HERC5,FCHO1,EYA4,ARHGAP32,PDE8A,PANK2,TRAPPC8,PKLR,TRIM5,INPP5E,HOXA7,KLRG1,PIGB,LRRC19,GLIPR1,NRN1,BMP2,CDIP1,CD6,PACSIN3,GRSF1,NADSYN1,ZNF219,GALNT2,KCNN4,PSMD9,TMEM268,LCK,EXOG,BID,NR1H3,ANTXR1,ZNF74,LNPEP,SNF8,YJU2,C2CD5,MAP4K1,HDAC2,KCNJ2,TOR1A,TMEM209,NXN,PNP,TRPM4,SLF2,RAB33B,PBX3,RBM48,ADGRB2,TAF4B,SULT1A2,MZB1,SOX4,PPP1CC,KCNB2,RHBDL1,ACADSB,PPM1H,MUC5B,UPB1,CRADD,GABBR2,CYP3A4,S100A6,RHAG,MACF1,PF4,ADGRE3,CCL5,ABCD4,HLA-DRA,ELP3,PLA2G2A,INO80D,KAZN,RTF1,PTGES2,TNXB,LIF,PMS1,RYK,PAN2,TOR4A,PPP1R7,DCAF8,IFIT2,TRIP13,MYC,GIPC2,CLK2,MICALL2,LRRC15,WWOX,SF3A3,CABP1,RGL2,OSBPL7,IGFBP7,KRT76,EXD2,NFATC4,CNOT1,CREM,KDM2A,HIST1H1A,SLC7A1,C15orf39,CDKN1A,ATXN7,NRSN2,NAV2,CYP21A2,CNGA1,GATC,PDP1,ZNF548,HNRNPA0,GATA3,MYO5A,GIT1,MBP,PDE6D,TCERG1,P2RX5,ATG2B,ALDH1L1,DIRAS3,RNF2,RPS6KB1,TNFRSF10D,SLC29A1,TLR4,CTXND1,TRAPPC13,ACP1,THSD7A,PEX26,SLC1A7,SEC63,RAB3GAP1,GSS,TRIT1,EIF3K,VWA1,MYT1,CP,IL19,ERBB3,ZNF444,DZIP1,UBE2L6,TUBB3,ZC3H7A,PKD2,SEMA3B,ERG28,PDIA5,PBRM1,TAPBP,HCFC1R1,MYO1A,PHLDB1,AZGP1,GNS,PIWIL2,ACVRL1,MAP1A,IQCC,EEF1A2,ELK1,EHMT2,CYP11B2,KYAT1,NPAS3,AGAP2,EDF1,ASGR1,CROCCP3,CHRNB1,RSPH6A,NCAPH2,LMAN2L,SAV1,PRUNE1,TRMT13,TSHZ2,CHGA,SGCE,RAB7A,VPS39,RFTN1,STK10,TAB2,NOL9,NCOA6,CHPT1,CSPP1,NEAT1,GSR,HNRNPK,THOC5,GRK1,SLC35A5,PKNOX1,C1S,GAS8-AS1,TBP,PUM3,NSL1,AGPAT5,ERBB2,CAVIN3,RBFOX1,LAT,STAT4,EPM2AIP1,G3BP2,CCL19,KIF1B,PITX3,RABEP2,OR10H3,ASPA,BPGM,IDE,NR1D2,ATXN2L,SGK1,HSF1,CDKN1C,TNMD,CDKAL1,SLC13A2,NDUFA1,SLC13A4,CNPPD1,RPS27L,CLIP3,RPRM,TRIM21,DKFZP434A062,ITIH2,HNF1B,MRM1,OSBPL8,POLR2E,COQ7,GSTO1,ALOX12,SIPA1,ZDHHC7,MBTPS2,AP3M2,UBP1,RNF10,YARS,PDGFRB,IBTK,CTF1,CALCA,PAM,CFLAR,MALT1,POMT2,ALOXE3,SLC5A12,ARHGDIB,COL7A1,SUCLG1,TDP2,PDXK,TBC1D9B,HYI,ACAT1,BAG2,DUSP22,CA7,PJA1,ZNF185,ATP10D,TXNL4A,CDV3,EHHADH,MAP3K1,GNB2,APOM,ZNF335,HOMER2,WASHC5,PRORY,RSL1D1,CCT6A,NDUFA2,BHMT,ENO1,RBM39,KLK15,MAT2A,TLK1,APH1A,C4BPA,OR7E12P,ITPR2,HSP90AB1,SLC44A4,STS,NUDCD3,RIOX1,BDH2,CAP2,C12orf4,CASP8,MYOC,IGSF1,DVL3,MOB1A,LIMA1,PEX2,CHMP4A,SULT4A1,KLHDC10,CERS4,MT1F,AP2A2,COL4A3BP,MKRN2,SNRNP70,DAD1,MIS18A,UBA3,CXCL2,FBLN2,IL21,SEC13,SPA17,STX1A,BRD2,IP6K1,GNRH2,TMEM135,FUT5,VWA8,HSPG2,MEF2A,CRYGB,PFDN4,TMEM267,SLC12A8,CIR1,EBP,NR4A1,ZBTB7B,FSD1,ZPR1,RFC2,AVPR1A,ALG6,RBPJ,ANP32B,TCF7L1,DENND5B,PHOX2A,IGF1,symbol,A1CF,A2M,A4GALT,A4GNT,AAAS,AACS,AADAC,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARS,AASDHPPT,AASS,AATF,AATK,ABAT,ABCA1,ABCA2,ABCA3,ABCA4,ABCA5,ABCA7,ABCA8,ABCB1,ABCB4,ABCB6,ABCB7,ABCB8,ABCB9,ABCC1,ABCC10,ABCC2,ABCC3,ABCC4,ABCC5,ABCC6,ABCC8,ABCD1,ABCD3,ABCE1,ABCF1,ABCF2,ABCF3,ABCG1,ABCG2,ABCG4,ABHD10,ABHD11,ABHD14A,ABHD17B,ABHD18,ABHD2,ABHD3,ABHD4,ABHD5,ABHD6,ABHD8,ABI1,ABI2,ABITRAM,ABL1,ABL2,ABLIM1,ABLIM3,ABO,ABR,ABRAXAS2,ABT1,ABTB2,ACAA1,ACACA,ACACB,ACAD10,ACAD8,ACADL,ACADM,ACADS,ACADVL,ACAN,ACAP1,ACAP2,ACAT2,ACBD3,ACBD4,ACD,ACE,ACE2,ACIN1,ACKR1,ACKR2,ACKR3,ACLY,ACO1,ACO2,ACOT11,ACOT13,ACOT7,ACOT8,ACOT9,ACOX1,ACOX2,ACOX3,ACP2,ACP5,ACP6,ACPP,ACRV1,ACSBG1,ACSBG2,ACSF2,ACSL1,ACSL3,ACSL5,ACSM3,ACSM5,ACSS3,ACTA2,ACTB,ACTC1,ACTG1,ACTG2,ACTL6A,ACTL7A,ACTL8,ACTN1,ACTN2,ACTN3,ACTN4,ACTR10,ACTR1A,ACTR1B,ACTR2,ACTR3,ACTR3B,ACTR5,ACTR6,ACTR8,ACVR1,ACVR1B,ACVR2A,ACVR2B,ACVR2B-AS1,ACYP1,ACYP2,ADA,ADA2,ADAM10,ADAM11,ADAM15,ADAM17,ADAM19,ADAM20,ADAM21,ADAM22,ADAM28,ADAM30,ADAM5,ADAM8,ADAM9,ADAMTS1,ADAMTS12,ADAMTS13,ADAMTS5,ADAMTS6,ADAMTSL2,ADAMTSL3,ADAP1,ADAR,ADARB1,ADAT1,ADCK2,ADCY1,ADCY2,ADCY3,ADCY6,ADCY9,ADCYAP1R1,ADD1,ADD2,label
0,6.814834377,9.417890834,9.685293831000001,8.892554495,9.235011794,9.07656483,4.9895838139999995,7.260790061,5.929355931,7.696184829,7.227501886000001,5.264771827,11.49222578,4.9295260380000006,9.658546046,8.366737431,8.330007113999999,8.718542464,9.250751155,5.5769466439999995,10.01398206,11.18008544,4.823837499,7.341303829,6.716221438,8.31959785,6.6155118989999995,6.024404934,8.645179168,5.549556568,12.52907431,4.885464426,10.71137162,7.46803061,5.54758524,5.219523047,6.29525482,10.43083377,4.979284584,5.035927681,6.860040859,9.697002617999999,7.466360739,9.334329387,10.01484593,6.271751263,8.554170014,9.349417231,5.618834625,6.480491344,8.009375766,9.451785608,8.167289497999999,5.324717305,8.953063524,7.937778738,8.771695422,11.09945195,8.494581976000001,11.43817813,10.132048900000001,7.350478441,10.378030099999998,5.213772562,10.76473152,5.2523286019999995,8.393350452,6.321200545,10.12590024,6.074314026000001,11.01312069,8.346970242000001,6.398328656,7.752520669,11.79352567,5.632690574,5.2865259589999996,9.050373061,8.542527732,9.594846266000001,8.077819122000001,9.908558367000001,8.691521902,7.556638183,5.902385751000001,9.447392185,5.687736922999999,7.782250076,8.338229486,5.655536151000001,5.45496858,8.109249897,7.061348604,6.265693869,8.788545616,4.813183876,5.833725059,5.786226183999999,6.429645579,10.4166158,6.605896131000001,11.74079071,8.062719374,6.853928962,6.191656254,9.217126165,5.728271873,8.177355395,7.448861471,6.768946852000001,9.582519162,4.800632285,7.7975104989999995,9.297706205,6.060423333999999,10.53023847,6.041286334,5.515316599999999,6.327383811,9.277724577999999,6.776989622,6.2119257260000005,11.61651744,7.6553029210000005,6.886056977999999,6.910148111,6.82711911,7.303230139,8.618434778,8.675789313,8.952397153,7.501664283999999,7.307424813,8.214438682,8.621648003999999,8.016437404,6.369471272999999,8.835530246,9.120823667,5.492162264,10.88438207,6.721757645,6.785937861,7.253237351,4.99916868,9.062151521,10.42001148,8.806729379,9.084123813,10.48628717,10.44920197,5.782615586,10.04220637,6.455139667,4.912224364,4.6717204919999995,9.408008205,7.5083686,5.406388491,7.57576611,11.60591344,8.615017202,7.502753799,6.044099579,10.19444343,7.981556887000001,5.28702669,5.953642607000001,9.553098487,8.527443375,6.070667013,7.804880907,5.526493262000001,5.720343226000001,11.35804537,9.437063805,12.41208752,9.966090074,4.99125717,9.107518315,10.21213791,9.013645397000001,10.21665456,7.727602716,5.863339585,9.519883219,6.3460860189999995,8.496382902999999,7.919859405,5.815706665,6.312195689,4.612127789,5.688170027999999,8.028611123,4.74493388,9.53103039,6.766946546000001,7.346051096,6.362608011,14.43547851,10.81360844,7.496393011,6.594663485,5.831380844,5.42537778,8.693221101,10.7920079,8.308604895,6.978613986,9.45292423,9.653827701,12.21190386,7.83361794,9.126963617000001,8.579303281,8.854217323,9.957666741,7.438667415,8.586987972000001,11.15865288,9.16827975,5.338932034,10.77857628,8.155083504,10.58213109,8.559175198,6.063667562999999,6.083915863,6.099425951000001,7.809249852000001,6.78588477,9.188258365,5.024734013,7.284776112,11.65441833,7.073749563,9.739808299,6.986819286,7.509478278,7.965756535,8.348791553,7.569572977000001,10.765678999999999,7.529298012000001,6.355533147999999,6.286206237999999,8.362060964,7.445783398,11.530506800000001,10.10323394,10.20307732,12.8002768,7.326064365,9.679981669,5.683947647999999,5.1196457,5.747543154,8.320769173,10.54389522,10.06315645,5.889023597,6.357711348,8.3741571,7.031936118,5.989740651,8.699361573,6.030148992000001,7.360431825,9.892499457000001,10.38946261,7.09811973,6.718614558,6.07773895,9.078747516,7.784963587999999,6.904710289,8.055768062,5.254293003,8.523223606,6.0133016370000005,6.247597817000001,6.7599523889999995,7.584404712,7.366258397999999,5.682842926,5.942725881,5.176396386,9.65638845,7.975356211,10.24941374,6.210699431,8.532144262000001,8.679293637,9.192589375,7.171244268,10.69412118,8.680173115,7.411740888,7.19272584,7.135708773999999,8.669859747,6.833612518,6.143369495,6.0288051010000006,8.700750657,5.617203367999999,7.626180121,11.25001328,4.729459656,4.887917444,7.331996027000001,7.985607282,5.129212979,6.712439021000001,8.623031223,5.014111153,6.13041957,11.27854984,4.855160673,10.20384582,10.23806909,5.584584571000001,7.253660837999999,7.2936072670000005,12.29772517,8.792339379,6.482387231000001,6.769870247999999,7.2045671570000005,8.516137227,8.648547701,5.328675175,5.978294689,8.324406371,8.551823573,7.870184987000001,7.734251836,9.459666751,8.420305821,9.291607714,6.289551104,6.947261244,6.545103407999999,9.655445981,7.266978572,5.635443372,8.249085164,8.158869435,4.76981071,9.567298825,5.409968274,13.45470523,6.202120529,8.42971673,6.656662448,9.26260084,7.70790289,8.557782173,4.917309229,6.258768872999999,7.151700005,8.960508605,6.34262296,6.855352245,6.317518925,6.541153161,7.690969127000001,5.842289846,6.498061558,7.195640843,9.726942904,8.264465792000001,5.71977684,8.399953054,6.597907146,8.284918871,8.543437102999999,6.3357246389999995,6.548857356,8.245058833,5.293204069,6.749110917,5.945006929,5.8658536670000005,8.106216146,6.95145854,5.453652302,6.596096319,8.181361943999999,10.55444879,7.502956019,5.801090887000001,8.712269975,9.148525471000001,9.5295937,8.730038992999999,10.40034649,7.472102991,5.819052867000001,4.638541717,5.7625372089999995,7.666973271,8.011268104,6.246901781,11.74877732,7.865005111,8.565251802,8.834574162000001,10.52905178,9.581687276,10.49834069,7.039242412999999,8.876659144,8.867933911,5.415822682000001,7.8758998710000006,6.998095915,10.09705119,5.219980714,7.565557125,6.647767064,5.630587802999999,5.487792851,6.787501027999999,7.072052675,5.742700129,8.979448586,7.631658894,4.904719135,10.46861926,5.172158217,5.150078038,5.255630857,5.512954027999999,6.577718657999999,9.430246256,9.001428707,7.953467989,7.599731933999999,5.8317216389999995,6.2285064839999995,11.26149733,10.12010645,8.99764674,10.68283784,8.556877032000001,8.682038656,8.416151693,9.775848272000001,10.11924826,7.380714511,7.818691185,7.349443081,12.82309438,8.960649208,5.120940327,9.195002642,6.194916799,11.28329638,5.3741706129999995,8.687843258,8.922761684,8.969379481,8.190454393,6.874615647000001,7.773377878,6.2556799000000005,6.53691347,7.131705041,8.520748894,8.748001402,4.902620109,9.753209793,6.165788482000001,7.458551706000001,5.259779019,8.144033257,8.024071449,7.9942119289999996,7.165361257000001,5.586857199,13.39578409,5.831750796000001,11.91385003,4.707757912,5.3232664089999995,6.320871013,11.85109131,5.811413927,8.146233638,10.09418114,9.005465531,5.534836816,9.719387116,6.592546118,5.488021151,8.948433394,6.748641484,8.924963647,8.539536287999999,7.67322573,11.60993662,5.157538391,7.270099287000001,10.42422135,7.400140657000001,10.56957647,9.893251795,9.039329444,10.15295409,9.808226904,8.390404984,6.581765451,5.0506470839999995,13.05987139,9.034895771,7.1961154579999995,7.6970546120000005,5.177238372,5.635730895,11.58434736,7.343284007,11.54171434,10.76917996,8.984318529,9.478966911,7.918967938,10.59331746,6.595238794,10.76432853,6.1534169620000005,10.58527272,10.34405282,10.11160277,9.021329155,7.333452332999999,8.022268062,5.226034773,9.640939205,8.11575796,5.802690728,6.234067913,9.701212447,5.305747609,7.491143076,9.395137205,8.956538972999999,10.17188012,9.698251801,10.35754739,5.17906154,7.395177835,6.194711775,9.033007697999999,5.90829192,6.734469452999999,5.610890169,11.02710587,5.033018148,6.917535162999999,9.507215534,8.318816772,10.18138192,8.607612653,6.697424644,6.561435682999999,5.467888362999999,5.418321275,8.698700987999999,8.678897335,10.10077029,10.06737563,10.30284447,6.449449458999999,8.775516726000001,6.2908217010000005,10.68319432,9.064779433,7.400147252999999,9.549805091,9.348139286,11.67892536,7.149361428,10.36810204,5.552579641,5.168803432,4.602474001,11.51062564,6.374728524,7.036914832999999,8.566650732000001,9.108920362000001,5.513997767999999,8.792894554,5.445703891,7.287884302,6.242167779,8.821697444,5.3744903729999995,7.809440736,7.242875811,5.102240574,7.914412145,8.069957722,8.135760523,5.93498505,5.786804342999999,7.978107798,6.534989219,5.033137222,9.367944505,9.933063611,11.07824482,9.52799937,5.482745045,5.628636136,8.382831895,1,6.214578737,13.24353852,5.991061747000001,5.19464085,8.119895555,8.582012752999999,5.080974466,8.334456513,5.350942669,8.220929892000001,10.16274675,4.9880979210000005,9.246895066,10.77450848,9.641115798,6.649448408,10.32048352,7.488604734,8.609594352,6.71972082,6.330326852000001,8.256459785,6.737258689,6.514660332999999,5.9488018160000005,4.672056201,6.231689531000001,5.017997629,7.555213264,7.7262730479999995,5.829821606,5.372559638999999,8.547344376,7.841657887,5.643735772,6.516697692999999,6.539055254,7.856845923,6.065901601,6.1146277179999995,7.349358241,9.741083415,7.972731546,10.59399167,7.0841883160000005,7.981665122999999,6.977564,6.091727028999999,6.040519476,9.331999033999999,6.62808637,8.295060829,6.908714511,6.128802176000001,5.899024422,9.427336161,8.937445404,6.160472924,7.555005208,5.772989508999999,9.650508423,8.403675878,8.953176407,9.60606986,6.183585272999999,8.523099471,6.348692012999999,5.843563341,8.151142987,8.717351256,8.62408676,6.704029337000001,9.57624921,9.214178904,8.571662441,6.572916116,8.546943037,5.7679205620000005,9.510198656,7.3596742410000004,11.44903177,6.030857942999999,5.550277865,8.139818866,7.477175653,9.148351571000001,7.311666386000001,8.119252807999999,5.085713183999999,6.416002276,7.1676597179999995,5.874348055,5.795417969,8.700887793,8.645333017,9.544220279,9.871928452,6.322644049,8.416426081000001,8.616829932,9.21882469,9.848635082000001,7.677840749,8.816396264,7.550343415,9.286509329,7.552004742,8.545857831000001,6.317687465,5.293804634,5.145651336999999,5.177013635,8.5219117,9.646197812,9.190871094,9.603664142000001,5.913063619,5.930498717000001,6.420739252000001,10.07741032,11.05271213,5.826957162,13.85371481,5.434743122,8.334747885,5.808470563999999,6.5335366520000004,6.531633068,4.899171394,5.125858377,7.58888141,11.40332014,9.369833629,9.466676227999999,10.21097306,10.82122575,6.231452386,7.039192599999999,8.438790363999999,7.788374224,9.533318677,6.2561967570000006,8.513128791,6.903814791,5.074236202,7.430336404,8.568860492999999,7.4060829770000005,11.05862596,7.87772476,6.226080235,6.650869667,6.292361068,5.466652916,5.414938125,5.842821914,4.746320011,5.888693412,5.056675201,5.065846276,5.587066317000001,10.43276038,10.23875283,5.463702637999999,6.137766336,7.6695722029999995,5.152098898,5.566053299999999,5.16365651,7.459550354,12.24037463,6.9073088160000005,7.1145292389999994,8.233975089,6.461334392,5.785516585,6.58031784,8.07173698,7.994716528,5.261937154,9.862701996,5.747903917,8
