,CYP27A1,SOX21,SSTR1,GABRQ,HAX1,MGC2889,FGD6,TNFRSF8,FARSA,RHOD,STX2,LMF2,TMEM242,NOVA2,ZSCAN2,ATF7,AIPL1,THSD4,AP2M1,CFP,RPS16,RPL37A,TMEM248,KLF8,NSDHL,DIP2C,NAT1,OFD1,IFNGR1,PLAAT3,PPIC,MOAP1,CX3CL1,APLNR,AGPAT5,LYVE1,MTDH,TTI1,PIN1P1,NRAS,CHP1,PCF11,RPARP-AS1,RHOBTB1,ZNF146,TMEM50B,LTA4H,NF1,HLA-DMA,LYPD1,TBC1D8,FURIN,ZZEF1,TMX4,CD5,RBM19,TP53TG1,NONO,TNS1,MMP26,NFKBIB,BAX,FCMR,TIMM10B,UBB,HMOX2,SEMA3F,SPOCK1,NOL12,GPX7,TNS4,F2RL1,CORO1B,PSMB3,CD47,PLEKHO1,ADAM9,OSGEP,FHL1,IKZF5,LRRFIP1,GADD45A,CCDC47,ATF7IP2,B4GALT4,BTN3A1,ASPA,PIP5K1C,INTS6,TNPO2,CFAP74,DTYMK,CEBPB,PTCH1,C12orf29,H2AFY,NKAPD1,MMP25,GCNT2,IL12RB1,B4GALT5,TAB2,GABARAP,THBD,MCPH1,PF4,P3H1,VBP1,RASL10A,RHOB,MMP13,FZD4,WDR11,L1CAM,CENPT,RPL5,KCNG2,SNX27,SLC4A1,AVPR1A,TMPRSS2,TLR2,CLDN3,TMEM53,CPTP,WDR45B,FKBP6,PEPD,UBTF,RANBP9,MERTK,C1GALT1C1,PRDM11,IL4R,DEPDC5,ATP1B2,SGK2,BTN3A3,COPE,HADHA,SIRT6,TCEAL1,ITPKB,SOD1,RGS14,PDK3,UBE4B,GUF1,SFXN1,MOK,SLC35E3,CARTPT,COMMD10,VPS13B,MAP4K3,NFIC,GDF15,PPFIBP2,DUSP6,CDH13,C21orf91,SFN,ATOX1,POLR2F,ELL,CRIM1,SERPINA6,ENC1,F12,HAO2,PERP,CRYAB,SOX13,PLEKHM2,CDC45,CDC42EP3,LLGL2,RBKS,GCC2,TNNC2,KLF12,SH3BP2,SLC39A1,RELN,PRELID3A,CPLANE2,HBEGF,C19orf24,CX3CR1,ZC3H3,PPP1R37,MCOLN3,HSPB11,RPL13A,TCN1,RBM34,CHODL,PPP6R1,AURKC,RETN,GNA14,ZNRF4,NHLH1,PWWP2A,GNG5,SLC35A3,TGFBR2,CCDC90B,FANCE,THEMIS2,RPL38,SYNM,CDKN2B-AS1,PTPN3,SPEN,SPRR1A,RAD50,MT3,CSTF1,KLK13,OSGIN1,KLF9,RND3,RHCG,C6orf120,RPA1,SPCS3,SCAND2P,CACNA1C,CDKN1B,BLMH,TOPORS,FBXL12,ATP9B,NDUFA13,PSMB1,KLF6,ATP6V0E2,TCF7L1,MOGS,SNRPB,PYY,EFCC1,TGS1,TOE1,TNNT2,CASP8AP2,NXPH3,RAF1,GADD45B,YRDC,INPP5F,ETV4,ZXDC,CYP1B1,CREB1,DNAJC22,NUPR1,USP46,IFI27,SLC39A14,DESI2,ZFYVE21,CAMLG,NCOR2,CWC25,NEMF,RAB35,CSF2RB,GAST,TMED9,SLC25A4,IRX5,AKIP1,LSG1,YARS,PARP3,FNTA,SLC4A3,PRSS50,EHD1,CRTC3,NAP1L4,DNAJB1,BRMS1,PTGER3,AFF2,ST7L,CCNA2,LNPEP,MT1G,KCNJ9,GIPC2,SPECC1L,WDYHV1,MIA2,TMEM147,C4BPA,KLF11,PIK3C2A,HAUS5,SNIP1,LIPF,OSBPL11,CCT8L2,SLC24A3,NIT1,NPIPB15,GUCY1B1,KMT2D,HECTD3,LSM4,TTC38,POLR3E,LACTB2,CTSB,PSMB8,ABT1,PHKB,ZBTB33,C5orf15,SLC49A3,PEBP1,FRMD8,SYN2,CDK10,CTSE,CD52,SNAI2,NME7,SEMA3B,RHOT2,AP4M1,NAP1L3,TBX5,RAP2B,NEDD9,DPP8,TAPBPL,SEMA4C,GPATCH1,THBS4,XYLT2,PVALB,WDR55,SAMHD1,SELENOT,PCK1,CLEC1B,ACTL7A,ANXA2P3,SNRNP35,DUSP14,CAPN15,DUOX1,LRRC41,EMC2,C1orf54,PTCD2,TRAPPC13,MYOC,HSPBAP1,GPD1,FGFR3,TRIM66,PXN,EMCN,SPI1,AKAP7,ENTR1,TRHDE,TTF1,ADGRE3,REC8,MAP3K1,ZBTB7B,BCL2,CTXND1,LSM5,NR0B2,HMBS,TDRKH,NDUFA8,ADNP,FGF16,DBN1,COQ2,C1orf35,HABP4,HEATR6,IGHV3-23,OR1G1,PLAU,PID1,TEX13B,SS18L1,CEP104,ADCY3,CHIC2,OR1D2,SUCLG1,CNR2,SPRY4,HADHB,CD93,BACH1,AKAP12,MMP15,FOXO1,GABBR2,SMCP,TNKS,SEPHS1,SNAPC4,HSPA1L,LYRM4,NLRP1,SEMA6B,P2RX7,WASHC4,KNOP1,WASF2,ATP5F1C,RSRC2,S100A3,LHPP,RHOC,LGMN,IFT20,TRPV6,RGN,ABCD3,HIST1H2AM,CHST2,MYO1D,HAS1,ZNF7,NSMCE4A,PON2,ARR3,NOC2L,CHMP6,KLHDC2,CYP11B2,NFE2L1,CRYGB,G6PD,DTX4,UNC13B,ZNF195,CLIC4,RENBP,AQP8,PES1,SCN2A,LAMB2,ATAD3A,CREB3,EHHADH,RNASEH1,ATP2B4,HHIPL2,CFLAR,EBP,ATXN3,RIMS1,DIRAS3,LMNB2,ZNF337,FAM135A,TTLL1,CKAP2,KDM5A,symbol,A1CF,A2M,A4GALT,A4GNT,AAAS,AACS,AADAC,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARS,AASDHPPT,AASS,AATF,AATK,ABAT,ABCA1,ABCA2,ABCA3,ABCA4,ABCA5,ABCA7,ABCA8,ABCB1,ABCB4,ABCB6,ABCB7,ABCB8,ABCB9,ABCC1,ABCC10,ABCC2,ABCC3,ABCC4,ABCC5,ABCC6,ABCC8,ABCD1,ABCD4,ABCE1,ABCF1,ABCF2,ABCF3,ABCG1,ABCG2,ABCG4,ABHD10,ABHD11,ABHD14A,ABHD17B,ABHD18,ABHD2,ABHD3,ABHD4,ABHD5,ABHD6,ABHD8,ABI1,ABI2,ABITRAM,ABL1,ABL2,ABLIM1,ABLIM3,ABO,ABR,ABRAXAS2,ABTB2,ACAA1,ACAA2,ACACA,ACACB,ACAD10,ACAD8,ACADL,ACADM,ACADS,ACADSB,ACADVL,ACAN,ACAP1,ACAP2,ACAT1,ACAT2,ACBD3,ACBD4,ACD,ACE,ACE2,ACIN1,ACKR1,ACKR2,ACKR3,ACLY,ACO1,ACO2,ACOT11,ACOT13,ACOT7,ACOT8,ACOT9,ACOX1,ACOX2,ACOX3,ACP1,ACP2,ACP5,ACP6,ACPP,ACRV1,ACSBG1,ACSBG2,ACSF2,ACSL1,ACSL3,ACSL5,ACSM3,ACSM5,ACSS3,ACTA2,ACTB,ACTC1,ACTG1,ACTG2,ACTL6A,ACTL7B,ACTL8,ACTN1,ACTN2,ACTN3,ACTN4,ACTR10,ACTR1A,ACTR1B,ACTR2,ACTR3,ACTR3B,ACTR5,ACTR6,ACTR8,ACVR1,ACVR1B,ACVR2A,ACVR2B,ACVR2B-AS1,ACVRL1,ACYP1,ACYP2,ADA,ADA2,ADAM10,ADAM11,ADAM15,ADAM17,ADAM19,ADAM20,ADAM21,ADAM22,ADAM28,ADAM30,ADAM5,ADAM8,ADAMTS1,ADAMTS12,ADAMTS13,ADAMTS2,ADAMTS5,ADAMTS6,ADAMTSL2,ADAMTSL3,ADAP1,ADAP2,ADAR,ADARB1,ADAT1,ADCK2,ADCY1,ADCY2,ADCY6,ADCY9,ADCYAP1R1,ADD1,ADD2,ADD3,ADGRA2,ADGRA3,ADGRB1,ADGRB2,ADGRE1,ADGRE5,ADGRF1,ADGRF5,ADGRG1,ADGRG2,ADGRG3,ADGRG6,ADGRL1,ADGRL2,ADGRL4,ADH1B,ADH5,ADH6,ADI1,ADIPOR1,ADIPOR2,ADIRF,ADK,ADM,ADM2,ADNP2,ADO,ADORA1,ADORA2B,ADORA3,ADPGK,ADPRH,ADPRM,ADRA2B,ADRA2C,ADRB2,ADRB3,ADRM1,ADSL,ADSS,ADTRP,AEBP1,AEN,AFDN-DT,AFF1,AFF4,AFG3L2,AFM,AFP,AFTPH,AGA,AGAP1,AGAP2,AGBL5,AGER,AGFG1,AGFG2,AGGF1,AGK,AGL,AGMAT,AGO1,AGO3,AGO4,AGPAT1,AGPAT2,AGPAT3,AGPAT4,AGPS,AGR2,AGRN,AGRP,AGT,AGTPBP1,AGTR1,AGXT,AHCTF1,AHCY,AHCYL1,AHCYL2,AHDC1,AHI1,AHNAK,AHR,AHSA1,AHSG,AHSP,AIF1,AIFM1,AIM2,AIMP1,AIMP2,AIP,AIRE,AJAP1,AK1,AK2,AK5,AKAP1,AKAP10,AKAP11,AKAP13,AKAP17A,AKAP3,AKAP6,AKAP8,AKAP8L,AKAP9,AKIRIN1,AKR1A1,AKR1B1,AKR1B10,AKR1C1,AKR1C2,AKR1C3,AKR7A2,AKR7A3,AKT1,AKT2,AKT3,AKTIP,ALAD,ALAS1,ALAS2,ALB,ALCAM,ALDH18A1,ALDH1A1,ALDH1A2,ALDH1A3,ALDH1B1,ALDH1L1,ALDH2,ALDH3A1,ALDH3A2,ALDH3B1,ALDH4A1,ALDH5A1,ALDH6A1,label
0,9.510597127999999,5.3970965920000005,4.912821127,5.282562474,10.18116062,5.079929836,5.815390519,7.075576855,8.263314259,8.240896931,8.64130582,9.182735154,7.684466266,5.12429529,6.407943342,6.028666252000001,5.156253038,6.031371971,11.4593352,7.747831841,13.53012994,14.18295884,10.1746464,6.249689086,7.962093685,8.632875813,8.655272686,9.277285612,10.09523398,10.43003513,9.894950462,11.26367505,9.871494159,11.317882800000001,9.198887798,6.040575452000001,9.71091918,7.444696412000001,5.383180672000001,7.663039372,8.971501344,7.557369389,6.765631354,9.358966358,8.651699,9.805133862,11.214902,6.410173191,10.65683134,6.452608453,9.49421184,7.9688726160000005,7.11551373,9.194210099,6.766976012000001,7.060520617999999,7.895168475,9.466223514,8.623282357999999,5.077002537,7.0984746979999995,6.394249353999999,6.321558158999999,9.030116216,14.24900776,8.512991101,7.16936224,13.20744373,7.112577205,8.060456829,5.998333113999999,6.811634869,9.445647161,10.78006431,9.610465308,8.135675931,10.57049178,7.837328789,9.104929658,6.895435843,10.02114224,13.12062289,10.40940488,7.75883341,7.792769185,8.247488602999999,9.098668379,8.600116313,7.826746765,7.108311059,5.533969961,7.957641786,10.67091965,6.12641744,8.837892407,9.88516126,8.322456446,5.81070896,5.566114797000001,6.338502113,9.459930718999999,8.53784988,12.57330381,8.865275147,6.624175405,8.866017622000001,8.969299387000001,11.05128903,7.189062282999999,9.449026644,5.018398921,9.788261025,9.206965802000001,6.420432957999999,6.542686614,13.43740999,4.822617446000001,7.668518506,7.559306266,5.228879767,7.0035693420000005,7.563603858,6.33947537,8.728155647000001,7.898073385,10.98135899,5.485992114,11.38019839,6.49755938,8.128712126,6.855709547000001,9.499198117999999,6.184422635,9.523726531,6.954989964,6.975184192,7.02174339,8.47315608,9.552502115,8.981693235,7.298190477,9.851384237000001,6.975214444,12.79703845,5.673127792000001,6.596933543,7.197356434,5.071167322,7.544245838999999,7.5625493960000005,9.501083057,4.899192463,8.822001717000001,6.458058297000001,7.455832957,8.079869999,8.028510015,8.980343365,8.562952307,9.92228873,7.055457936,7.97582148,10.79784396,8.44066502,6.186820517,11.55622242,7.685773704,7.710219446,6.177423348,9.439461584,7.909193913999999,12.17928214,7.511051432,7.940574584,5.678502908,10.95754794,9.530031111,9.076462804,9.923535359,6.383907056,6.133509202000001,6.83229247,8.987230027,8.48192524,7.0029649670000005,5.9018278120000005,10.22296822,8.137270186,8.843833042,6.086454802,5.462458933,6.628780099,7.456711592,13.99856821,5.2987504880000005,5.270529627,6.579318855,7.373190613999999,6.456213671,5.722121529,7.774973199,6.464231711,6.40891575,6.094654638,8.062613237,6.286552179,11.71683095,9.577923675,6.968411904,7.236778523,12.79318982,9.012321883,5.452982286,8.691650487999999,7.724878436,5.323541704,6.97480829,5.689223191,7.596018943,5.582862008999999,6.535307617000001,7.055097529,10.02399262,8.699604866,9.510826881,9.955153615,9.164159828999999,5.921304675,5.617742633,11.07261083,9.148681536,7.239751475,9.024454257999999,7.869252945,10.78915214,12.14010587,8.572748229,10.14806269,9.44880579,7.56234196,10.9820249,5.865263119,6.138003328,7.137963342000001,8.467199441,10.76029515,7.813342822999999,7.1011696539999996,9.977240012000001,10.27576501,8.251947371,7.872603347,6.170899501,7.654433703,9.459085481,7.407447445,6.059564161,8.936965263,9.651074952,11.80981022,9.029321661,8.138767394,8.541234638999999,9.806873605,6.436405584,8.35242402,9.488620413,7.1136924079999995,8.597234666,5.573089849,12.06390607,8.800576806,4.946050416,8.280899901,8.445491081,10.39058246,7.598821346,10.69926671,5.677172801,6.394980605,8.037454083,9.952658022,8.974760442000001,8.838610174,8.556869796,6.101705072000001,4.902788876,6.230340395,5.601274652000001,5.028389482,13.43509545,5.637110938999999,7.23836389,9.603781542,7.956809099,5.128464912,12.3370462,5.876360876000001,9.152212129,9.840566639,6.986226384,7.289132125,4.594625448,7.5237756870000005,4.490927658,8.736485969,9.42932124,6.314969901,8.581700144,5.811528497,8.121994522,8.383078151,10.12571347,8.306301685,7.723839757,11.17481483,10.81144319,8.895062411,9.182942062999999,5.876369576,11.58742137,6.601521892,11.454664,6.61809364,5.403471634,7.641908836,5.9076305410000005,7.5848158429999994,10.31594812,9.997679414,11.02528022,8.369640066,8.430331533,8.501361581,4.756522138,5.452451141,9.679562962,10.26196816,8.861884591,9.950745051,7.165480907999999,6.4771946929999995,7.129540747999999,5.766313312,7.077744263,7.305554541,9.369960954,12.01217712,5.576721084,5.730606585,6.101025666,9.141893736,9.926350405,5.351809353999999,4.90441447,8.987795949,10.0697981,10.41403696,6.7674963560000005,6.506838592,5.432726765,7.660420239,7.801145693,9.044777975,6.301303022999999,7.561394653,12.05450726,5.43147845,6.8116357039999995,7.958831158,6.290498342,7.636669906,5.381978214,8.726540528,5.544915755,5.805284665,6.398497087999999,5.7755801170000005,6.353345506,6.519633055,8.348639237,5.369677275,10.71969743,10.24121798,4.937022636,8.496809673,7.459682834,7.487569092999999,8.2627106,7.418656096,4.6392489480000005,5.945322879,7.316225402000001,5.460280335,5.60145744,7.6160966089999995,7.64170127,7.042056345,8.294036978,6.242511247,12.30736006,6.679080493,9.50038629,11.60495026,9.315954823,5.328504092,10.49165654,7.03786042,8.683670179,4.8400074680000005,6.124752375,8.301676377,8.919538767,6.495457582999999,7.498530272999999,8.734393856,5.630889862999999,6.081586968,4.907904984,8.485011493,6.725982459,9.703921913,12.51815806,9.951321253,5.923504969,7.519853727999999,11.35398246,10.05380346,9.660286064,6.130854744,9.862797744,9.974097497,4.947575854,8.90864137,9.103201611,4.96720417,7.349838642000001,7.556628109,11.17812381,6.171659168,6.839572802999999,8.01760786,11.08638469,6.096354242,12.03527008,5.510424157,6.812101277000001,10.68281898,10.08599074,6.29969163,9.099025489,6.733139716,5.820945612,8.471326807,5.360502942,11.396051400000001,7.415778359,9.474280313,8.628252818,8.841327782,8.888342916000001,5.641466062,8.697473326,8.464541486,6.512029545,4.8468914530000005,5.919599379,7.347125344,8.347060747999999,5.649721175,8.135536218,7.405959205,7.777849407000001,1,7.724238804,13.21813935,6.010119156,5.253419533,8.040858356000001,8.809983177000001,4.871252542,8.106433048,5.374301458,8.404244267000001,9.948503992000001,5.118587768,9.348542142000001,10.81915965,9.505740044,6.857971582,10.18981696,7.530254693,9.865788402,7.982553584,6.338593389,8.465995376,6.5995632870000005,6.282482845,6.373747591,6.16976532,7.703903922,5.081299743,7.845033627,7.879384409,5.955268521,5.505113492,8.897118800000001,8.774651228,6.219254996,6.847843332,6.626534075,8.169266888,6.958945945,6.221572607000001,7.321245679,7.423882713999999,7.4888157810000004,10.51817824,6.885908025,7.99220571,7.6511754729999994,5.984330846000001,6.330484661,9.689627729,7.325239115,8.983630641,7.046176395,5.651402117000001,5.931555453,9.333554942000001,9.598567819,6.425964781,8.021263041000001,5.681580318,9.343467772999999,8.593739146,8.927971584,9.844929378,6.209684658,9.274238283999999,6.769964442000001,5.70004176,8.441976054,8.741159592,6.949345421,10.15767443,6.969109059,9.137954796,8.78196134,6.685668274,8.616909513,6.928463576,9.934835137,7.985441061,8.005999072,11.94980264,6.204253216000001,5.410614239,7.71797698,11.04405522,7.321771376,9.331025769,7.6286638060000005,8.481842214,5.149732069,8.090588752999999,7.222200642000001,6.296919947,5.4962034189999995,6.303967778,8.444510895,10.28342165,10.45644541,6.474655782,8.9459366,8.998780571000001,9.405552575,9.852315958,7.961841656,9.684447801000001,7.235341735,8.273670786,9.544044967,9.399315455,9.129574937000001,6.730351397000001,5.199792311,5.032682463,5.598387767,9.416525552000001,10.28449273,9.38299861,8.87037192,7.4124740970000005,6.004164453,6.914586502000001,12.20656469,11.28703471,6.573766767,13.883454500000001,5.345804206,7.997839135,5.0423342689999995,6.754004237999999,7.679919034,5.005449025,5.51137457,8.291584582999999,11.16234825,9.541669317,9.771342829,9.615843605,10.70157694,6.185447604,6.975486062000001,8.450966151,7.818801455,9.400810135,6.254849119,8.640858572,6.838737802000001,5.401242816,7.768799191,7.823780032999999,8.540673027,6.706854085,9.587307389,7.623184117,5.989282416,6.662555725,6.774191223,5.463145446,5.210612384,6.106245962000001,4.788610675,5.667702877999999,5.29991883,5.07866006,5.475319325,10.11755324,5.678113627,6.436004659,5.748498497999999,8.199461111,5.297632773999999,5.495374095,5.524062784,7.542802094,6.9378585489999995,12.03761721,6.9437633110000005,7.4507560470000005,8.218387632,6.696540457,5.824845616,8.327164271000001,8.223207882999999,5.255810757,10.03311026,5.911977812000001,11.15288559,7.565650337,8.097522517,4.80146172,6.598368737,6.729293329,8.583126377000001,5.048881338,11.29643906,8.405148183,4.799529799,5.628320992000001,7.860059946,7.116741547,9.31285202,9.582032137999999,6.837528031000001,11.50742601,7.889501201,11.76833186,9.913868675,10.32768158,9.064295504,8.606309676,12.01791074,6.809718784,7.469042935,8.767290001000001,7.076252799999999,5.2373039630000005,6.089133843,8.794652657,6.255102397999999,5.52293626,6.171649155,6.590596777000001,6.093792919,5.694932003,9.076705087999999,10.18331565,8.921332246,6.6028923520000005,9.05527285,7.076422937,6.0432264060000005,5.707866192999999,4.957086478,9.525048838,7.401008499,5.789748797000001,9.994661418,7.95225351,7.176329917,5.024424308,7.94557449,5.566439046,8.79251877,6.490386404,9.481619895,8.533159608,7.593330933,11.17989774,8.43053672,6.025280143,6.067516686,9.387008984,7.292609565,8.204325611,7.484197941000001,7.608962654,5.024414724,9.185732599,6.737948876,9.122010146000001,7.236771435,9.842825326,6.2186,6.665533345,9.810365634,9.67726941,7.609668674,5.518402272,6.386602379,9.991955315,8.294739774,10.76475975,5.21981398,5.476901992999999,11.67398753,9.980763489,5.63290097,8.979184607999999,10.43950397,9.089270713,5.278290909,6.593966053,8.719791884,7.896985481000001,7.016641935,7.633536535,6.566523728,9.6772353,7.5771709970000005,7.198623225,6.013785412000001,4.80977472,8.170244796,6.81228061,10.01676652,8.286710948,11.83390384,11.51387566,5.26550091,7.414334617000001,6.40992648,10.30743819,10.49892384,9.646091515,9.410652531,6.002605264,8.852119582,10.29602947,7.337314465,9.265953072,5.845140795,7.065300767999999,9.137823,8.796502774,9.480726607000001,8.804413454,5.263445637,7.137942164,9.285807557,12.24758101,5.145978593,10.04242458,8.391341524,9.177902477,6.91160914,9.916005147,2
