,RHOD,CYP27A1,CISD1,THOC5,CALM3,SLC19A1,CRKL,KLF8,SOX21,PSMA6,ALDH1L1,GPX2,PSMB9,TMED9,TIMM8A,DIO3,COL19A1,TNFRSF8,GCNT2,POLD2,DDX23,SCAMP5,PTPN7,DENND2A,CCNB1IP1,SCMH1,SLC13A1,TCEA2,PDK3,RALY,EEF1A2,TMBIM6,HAX1,AP2M1,CYP3A5,BCAS4,CHN1,RETN,POLR2F,PIM1,PALLD,TYMP,MYT1,PPARG,FBXO2,DDRGK1,CCNB1,PDK1,ACD,TBC1D8,MXD4,USP19,C15orf39,CYP3A4,PSMA4,PPFIBP2,AEN,NONO,GSTK1,C9orf116,AGK,SMCO4,GRPEL1,THBS1,R3HCC1,MRPL11,FURIN,ZNF592,LETMD1,SLC15A3,ESRRA,FOS,TPX2,FDPS,EIF6,EPHX3,PPOX,ZNF185,SGK2,NINJ2,NQO2,RAB31,TRIM24,POLR2D,ANXA10,HOMER2,CHP1,PPAN,STUB1,ZBTB25,CCDC47,DUSP6,PI4KB,C2orf72,CFB,DLG1,KIAA0586,CCL19,LCN1,NPR1,SP100,GFPT2,ZFP30,DIS3,HINFP,PSTPIP1,TINF2,MYBPH,RNASE3,CLDN10,MCF2L,FSTL4,PHF3,NOL7,HMMR,TIMM13,KHK,MANEA,PPAT,UNC5C,ATP9B,KLF13,CASP10,CELF2,ASB7,TGFBR2,AFG3L2,FAM83E,TNPO2,ELL,NFX1,TARDBP,IL22,THSD4,TACC2,BCS1L,DVL2,SGPL1,MAGT1,PRDX4,GLRA2,TRAF1,MRPS15,PLAC8,PRKAB2,BATF3,PLN,CHAT,RNF4,ASF1B,GOLGA4,MT2A,TBX5,CDC42EP3,DHRS7B,AASDHPPT,OTOR,SETD3,FZD1,DDIT3,TANC2,KLF12,TAAR3P,JMJD7,ALDOA,BHMT,CENPJ,MNT,GEMIN6,IFRD1,RASSF4,STRN,MYO9B,APOC1P1,LYPLA1,FOXO1,SNRPA,ANK2,ATP5PF,COX6A2,AGO4,AHCYL1,BBIP1,ZNF548,SOAT2,CYTH1,CUL4A,TMEM184C,PTPN6,RBCK1,RRBP1,SLC49A3,PDCD4,THOP1,SMOX,PPP3CB,KYAT3,HEBP1,SLC22A18,TFDP1,H2AFZ,MDH2,WTAP,GID8,ABCA4,PEPD,RAD23A,ATXN3,STAG3L4,PPP1CC,OSBPL7,PHKB,CCNH,GUF1,SF3B4,TRBV10-2,PJA1,PEX26,ADIPOR2,GADD45A,AKR1B1,NDUFB1,ADAM17,GPR75,PIP5K1C,BID,TJP3,FAM193B,RWDD3,DDX10,RAP2A,TERF1,AGPAT1,INSRR,NMD3,ASGR1,RBFOX2,SSX3,PCK1,INPP5B,TTC26,PRKACA,CFAP74,QARS,ROR1,PORCN,STOML1,LRIF1,AMPD2,HIRA,DPM1,LYRM4,PQBP1,NEFH,PURA,DHX32,CD247,ASAP1,FUT5,SNX13,FKBP4,CCDC9,POLR2H,PSPH,RO60,DENND2D,PLCH2,PNPLA3,JAM3,CIAPIN1,MIS12,SECISBP2L,PTGES2,NAAA,ELOA2,SERPINA1,NINL,MAT1A,FAT2,BSDC1,DTX4,ITGB3BP,FILIP1L,PVR,NELFCD,DDX3Y,MEPE,TTC1,NDUFA13,SSR1,KIZ,PANK2,WASHC3,ACTB,ADGRE3,STX17,RGS12,RPL13,SRI,ASB9,TLE4,CHST11,ADORA3,SYN1,SPATS2,NSDHL,PEX19,CD47,MTG1,PPP2R1A,IFIT2,DESI1,RANBP2,PSME1,AKAP12,HGS,PLA2G4A,TTC9,SLC16A5,RAB26,TFAM,SHC1,TNFSF14,NDUFB2,TRIM14,VTI1B,RHOBTB2,OTUB1,RRM1,BTG1,TPST2,IRS2,MS4A6A,WDR60,PLPPR2,BTNL3,NTN1,MAGEF1,MYCBP2,C11orf68,IFT22,NACA4P,ATG13,GRB14,MEST,SMO,PPARA,GPR12,OSGIN1,PIGB,SARAF,TAL1,PRDM2,TYRP1,TRAPPC2L,COG2,SPG11,NCOR2,KLF10,SCAPER,EFCAB2,NLRP2,SCAMP4,IGHMBP2,CASKIN2,FBXO24,APOC3,PCDH9,LMBR1L,GATC,UBTD1,SLC29A2,DLEC1,PGAP3,RWDD2A,NOLC1,MAN2A2,C4orf19,TWISTNB,NDUFB5,DOHH,BIRC2,PTPN21,VEGFC,UBXN6,SLC5A12,MET,UGT2B15,EDRF1,TOB1,RIC8B,EPAS1,RPUSD2,C1orf21,SMYD3,RREB1,KRTAP1-1,ZNF556,CLOCK,SYT17,FBLN5,HPCA,UBE2B,TNS2,CAPRIN2,CENPBD1P1,GPR37L1,MRPL44,FSTL1,WDR12,PLA2G2A,KLHL3,PPP1R26,TXNL4A,DMTN,TROAP,SNX27,TOPORS,VWF,C5orf30,CPTP,GPN2,PRKAR1A,HNRNPAB,AURKAIP1,SUMO4,ANAPC5,FAM135A,KIF2C,CYP2J2,LINC00339,PLIN3,FAM155A,TNIP2,TK2,BAZ2A,UNC45A,M6PR,KANSL2,RARB,INHBC,BCL11A,TIAL1,MAPRE1,ZNHIT6,CNN3,E2F2,LGMN,RNF216,FGR,CLEC2B,BAHD1,KIAA0930,AKT1,IFITM2,LCT,ARFIP2,AAK1,KEL,BRF1,MAN2B2,ZFP2,BTN2A2,ZNF835,PPP1R3D,ISG20,ARSJ,ASL,COX5B,RECQL4,ACPP,ZXDA,SLAMF7,ARL6IP1,ATP6V0A4,UBE2D2,PPM1F,HRC,KISS1,WDR48,COX15,ASXL2,GP1BA,CYP2C19,PALM,SNRPB,HESX1,SMAD6,ABCG2,GUCY2D,NINJ1,TSPAN6,HPSE2,CSF2RB,BICD2,TFB1M,PLEKHA5,SCGN,LRRN3,THNSL2,CGA,FLT3,WDR62,OAZ2,ADCY3,PEX7,CDC45,UBXN7,ANKFY1,CDC42,WRAP53,TTLL1,RASL10A,CTSG,CREB3L2,PGC,KAT6A,PUF60,DDX19A,HIVEP1,BACE2,GAS8-AS1,TIMM10B,VCAN,NUP107,PRCC,ARPC1A,SLC22A17,HSP90B1,TG,CBLB,DIPK2B,EBLN2,RIMS1,GNAS,CCNA2,TRIM66,BOLA1,DHRS7,ATP5F1A,PMS2P1,NEUROD4,COQ7,GAS8,symbol,A1CF,A2M,A4GALT,A4GNT,AAAS,AACS,AADAC,AAGAB,AAMDC,AAMP,AANAT,AAR2,AARS,AASS,AATF,AATK,ABAT,ABCA1,ABCA2,ABCA3,ABCA5,ABCA7,ABCA8,ABCB1,ABCB4,ABCB6,ABCB7,ABCB8,ABCB9,ABCC1,ABCC10,ABCC2,ABCC3,ABCC4,ABCC5,ABCC6,ABCC8,ABCD1,ABCD3,ABCD4,ABCE1,ABCF1,ABCF2,ABCF3,ABCG1,ABCG4,ABHD10,ABHD11,ABHD14A,ABHD17B,ABHD18,ABHD2,ABHD3,ABHD4,ABHD5,ABHD6,ABHD8,ABI1,ABI2,ABITRAM,ABL1,ABL2,ABLIM1,ABLIM3,ABO,ABR,ABRAXAS2,ABT1,ABTB2,ACAA1,ACAA2,ACACA,ACACB,ACAD10,ACAD8,ACADL,ACADM,ACADS,ACADSB,ACADVL,ACAN,ACAP1,ACAP2,ACAT1,ACAT2,ACBD3,ACBD4,ACE,ACE2,ACIN1,ACKR1,ACKR2,ACKR3,ACLY,ACO1,ACO2,ACOT11,ACOT13,ACOT7,ACOT8,ACOT9,ACOX1,ACOX2,ACOX3,ACP1,ACP2,ACP5,ACP6,ACRV1,ACSBG1,ACSBG2,ACSF2,ACSL1,ACSL3,ACSL5,ACSM3,ACSM5,ACSS3,ACTA2,ACTC1,ACTG1,ACTG2,ACTL6A,ACTL7A,ACTL7B,ACTL8,ACTN1,ACTN2,ACTN3,ACTN4,ACTR10,ACTR1A,ACTR1B,ACTR2,ACTR3,ACTR3B,ACTR5,ACTR6,ACTR8,ACVR1,ACVR1B,ACVR2A,ACVR2B,ACVR2B-AS1,ACVRL1,ACYP1,ACYP2,ADA,ADA2,ADAM10,ADAM11,ADAM15,ADAM19,ADAM20,ADAM21,ADAM22,ADAM28,ADAM30,ADAM5,ADAM8,ADAM9,ADAMTS1,ADAMTS12,ADAMTS13,ADAMTS2,ADAMTS5,ADAMTS6,ADAMTSL2,ADAMTSL3,ADAP1,ADAP2,ADAR,ADARB1,ADAT1,ADCK2,ADCY1,ADCY2,ADCY6,ADCY9,ADCYAP1R1,ADD1,ADD2,ADD3,ADGRA2,ADGRA3,ADGRB1,ADGRB2,ADGRE1,ADGRE5,ADGRF1,ADGRF5,ADGRG1,ADGRG2,ADGRG3,ADGRG6,ADGRL1,ADGRL2,ADGRL4,ADH1B,ADH5,ADH6,ADI1,ADIPOR1,ADIRF,ADK,ADM,ADM2,ADNP,ADNP2,ADO,ADORA1,ADORA2B,ADPGK,ADPRH,ADPRM,ADRA2B,ADRA2C,ADRB2,ADRB3,ADRM1,ADSL,ADSS,ADTRP,AEBP1,AFDN-DT,AFF1,AFF2,AFF4,AFM,AFP,AFTPH,AGA,AGAP1,AGAP2,AGBL5,AGER,AGFG1,AGFG2,AGGF1,AGL,AGMAT,AGO1,AGO3,AGPAT2,AGPAT3,AGPAT4,AGPAT5,AGPS,AGR2,AGRN,AGRP,AGT,AGTPBP1,AGTR1,AGXT,label
0,8.515128729,8.670785387999999,9.395939409,8.56244737,9.086748242999999,5.868568762000001,8.00681543,5.661895906,5.635607883,12.89787861,7.204730883,7.030399466,10.98582407,12.01296512,5.581190047000001,6.124982329,5.031058524,6.847511844,5.525405649,9.180196335,9.627440514,8.023915553,9.193785617,5.724443908,8.962207156,7.891301161,4.1579440210000005,8.26354146,6.225138165,9.198546904,5.240084635,11.7407911,10.63772647,10.87383734,5.601906637000001,6.6939183060000005,10.07858629,5.643360402999999,8.813465185,6.628672021,11.38178965,7.1291915889999995,5.9283296729999995,7.425970722000001,8.256913745,9.877412857000001,5.318852389,5.364997208999999,8.40055086,8.073985333,8.842921932000001,6.755790575,7.257322437000001,5.809519677999999,10.45805385,8.31285263,8.060264811,9.156081793,10.34918597,5.338053876,8.417188207999999,8.49293663,9.200244385,8.038805576,9.770602123,8.490682948,8.048758156,7.294179032000001,9.544554516,8.421310302,6.304570555,7.374016046,5.27610152,10.2367755,10.74085298,5.803015488,8.13512899,12.18878201,6.033031424,6.3291816889999994,9.764305848,10.13220968,8.176535684,6.7427474720000005,4.809920087,5.582017235,8.730027106,7.311758595,10.63258954,6.66136026,10.18293,8.132262022,7.979349919,5.879663249,7.391952481000001,6.184211316,7.083025284,5.248084251,5.0203634280000005,10.78050812,7.611160315,5.45085224,7.226497158,7.664292822,8.363442935,5.541349452,9.562465795,6.523657399,5.918376382000001,6.069123281,7.545152119,5.48233461,7.684089461,10.49594563,4.707861123,9.694521342,7.246846056,5.53435607,6.503444797,5.781956678999999,7.91787727,6.019297456,6.23384429,5.864260248,6.211165995,11.20719006,9.417451511,5.239569813999999,7.233171311,6.032822511,6.21123133,8.41485027,5.628652558,5.992399289,9.990334869,9.300498727999999,7.870576463,8.620088115,8.157699034,10.87957618,5.756422777999999,6.172912656,7.733716984,7.609469418,6.303833755,7.215432285,5.636781067,5.486515446,10.28092075,6.554374798,10.68809966,12.84069192,4.779998165,10.88404533,9.983692204,9.166304298,5.432156313999999,9.726630302,6.532639144,9.190027612,5.762098912999999,5.951813777000001,4.694465627,8.822359795,12.11193376,9.377456733999999,5.594779335,9.362861784,7.872418431,7.48939355,7.06754806,6.260333837999999,7.229480737,7.448873399,8.739964172999999,8.193409377,8.734463767000001,5.617234535,10.98079999,4.99751938,5.828173484,9.369868735,9.018823799,6.5878282729999995,5.6421043289999995,7.93841121,8.822348086,9.806649491,9.302674502999999,8.609367794,8.544568463,6.49586781,7.722151625,6.587410858999999,6.49729688,9.683331334,10.1126856,11.96806421,8.255911786,8.745276777,11.302066400000001,10.30099065,9.24340302,9.206498884,6.566163548,10.04115852,9.538337086,6.193992431,7.588814988999999,10.92677713,5.675835201,9.257233289,9.5404912,5.523765246,7.8522772089999995,4.93795674,10.75101669,7.751038339,9.937660099,11.91357819,12.09688575,12.37828253,6.721786775,4.805488162,8.991621321,7.749587555,6.45036484,7.211228771,7.961494129,8.601239592999999,7.650055924,8.726520268,9.795339263999999,5.347271978999999,7.891679517999999,5.532390947000001,9.318239142000001,5.6192326360000004,8.170253987,7.1089205920000005,6.96156967,6.528805819,5.593267718,10.94643844,5.9623428270000005,7.613063259,8.554551629,6.722813297999999,9.85819843,8.323110079,10.49697667,8.909674024,8.684184595,4.431575481,9.546177724,9.141792212,7.3922273579999995,6.819800552,5.637750508,7.149125316,7.061609935,7.563199212000001,9.506121628999999,5.371136492000001,9.193669404,6.439215985,5.556447425,5.72129851,9.777028457,9.993308996,9.294931365,7.555454559,8.562032089,7.0312467000000005,5.160877013,8.534504992999999,6.946656494,6.073170971000001,4.941109001,8.430606292,10.5586364,8.577363652,8.583375448,6.84362275,9.994050947,7.514594589,6.213597816,9.130740532,11.44829404,8.866394302,9.376896886,10.2294412,9.940360781,11.45527807,5.277838625,7.211409541,6.406135894,10.44335903,10.66043077,6.365197762999999,7.365189077,6.0299355089999995,6.578840085,7.5120139660000005,6.822916007999999,8.473320793,9.166117502999999,9.604205342,9.265684617,9.647661629,7.3426138110000005,8.454265077999999,8.465617513,11.94711186,9.742921851,8.92153861,4.335726112,5.12117795,6.761014854,6.557916587,6.71874721,8.898478296,5.673972677999999,12.55519744,6.383107902999999,11.07064677,8.454290158,8.432181086,7.798347558,9.082511475,9.747824872,8.240084096,6.8515067279999995,8.462546321,7.658712233999999,6.731214002000001,5.133859711,9.056758503,9.293711867,9.431106176,6.6339129560000005,11.98388555,8.668377909,7.145166391,6.64594299,7.8213179760000004,5.508800405,5.575940371000001,6.329149729,8.847526231,12.13115531,7.731089653,7.6390913000000005,5.1453337789999996,8.817779762,9.395898369,8.720344529,6.63722085,9.294911228,8.443715659,6.386496946,5.660478746,6.455094262,7.56347884,8.007251217,5.337739427,5.032667078,7.027471931,7.908625905,6.014582745,6.292591675,4.664149766,6.449895562999999,9.133870111,7.227340315,7.311974674,9.176976247,5.02562223,5.29102686,10.94957209,7.238328882999999,10.96117398,6.972619302999999,8.941296287,8.81028929,3.9972059019999997,6.317837808999999,5.457086303,6.920307032999999,10.42706128,8.088491925,11.63173414,7.398833333,7.644813117000001,9.070724616,6.987833219,4.798628669,5.690333344,7.602571698999999,6.217918575,6.657977268,5.24067031,9.378020438,10.83265778,8.464039872999999,8.444849032,5.55902679,5.881565537999999,12.26116341,9.038472273,6.087963847999999,8.885412537,7.783740022999999,9.334798259,7.706416491000001,6.287243963,7.335251897000001,7.030521515,6.070180406,8.583807934,8.055963725,6.961369792,11.01673154,10.97234591,10.04621674,8.441937292,9.921403576,5.481932872000001,5.9612769210000005,5.433389924,8.743120614,7.575373064,5.64422434,10.02323686,8.267357817,7.0446705839999995,8.414378382999999,7.689358563,9.507503394,6.0300860720000005,5.794243348999999,5.428519136,7.814144046,11.08118374,7.9255256339999995,10.51056437,5.656663858,8.871609946,6.757630357000001,8.866798421,9.334203888,7.224292596000001,8.654259012,9.28806138,12.44793404,5.2731423280000005,9.143959311,5.658283541,7.294186375,6.127946493,9.967992196,6.056324277000001,8.329493561,7.332752881,6.651855297000001,8.124492597,6.211349944,8.73396316,11.71071479,6.3768743070000005,5.266092634,5.279083063,5.125970333,10.64640831,5.094158702,9.474387277,10.931911900000001,5.567245701,4.9895474680000005,8.360623911,7.06766105,7.923431442,6.428074615,5.695897413,7.61982233,10.88651726,5.047430971,7.684462821,5.189511691,5.6995326010000005,9.54625309,9.822715221000001,5.149967328,8.735377091,7.704690833,7.958920094,9.801374107000001,6.284927269,5.360900502,8.479959486,5.224936771,6.140124222000001,6.420721877,10.10633332,6.711228202000001,7.725403299,5.435252397999999,7.639016473,7.401346983,5.555981922000001,8.268390654,8.153283723,7.356281877000001,5.858487831000001,10.27670865,5.91997165,7.447321647000001,11.07289145,7.690691986,7.320746195,8.160897072000001,5.20280131,8.950760933,7.151639138999999,9.075725633,6.656415776,11.05453929,8.118069144,10.67873457,6.3165590179999995,9.521627356,6.723944525,6.487286665,5.063900316000001,13.23120708,5.2857947869999995,6.094303892,8.270994867,10.56032284,12.75271089,8.771219041,4.7187810919999995,7.959456401000001,8.577632606,1,5.709122197999999,12.09702244,6.598766126,5.279680034,8.189971303,8.725985331,4.943568508,7.910860236,8.845886682,9.892764168,5.083860325,9.654035056,10.89698417,6.582217088999999,10.15884514,8.175011993,8.101756421000001,6.329025972,6.409248767999999,9.499974846,5.747402285,5.911638996000001,4.403807002,7.355746425,5.364809577,7.6493453989999995,8.033256881,5.963058798,5.780756312,8.932535291,8.718922829,5.372586257999999,6.494527374,6.51295689,7.404121389,5.482413974,5.843950311,7.701734794,8.964498062999999,7.143456634,7.650447239,10.26257053,7.175566824,8.052532998,6.82836437,6.209658217,9.182209128,7.322321884,8.804715386,6.937796607999999,5.262820136,6.120220101,9.230669445,8.689486125,5.8161871970000005,6.708896547999999,5.885393463,9.22369069,8.32175511,8.666669699,9.594794066,6.215417187999999,8.506487806,6.60343993,5.857199836,8.082239633,8.642533177,8.952227892,6.605208015,9.100301969,6.508231085,9.674212988999999,8.384576111,6.437712962999999,7.989842704,5.0348086489999995,8.50893033,7.159171783,6.88911052,10.95633973,6.009773187,6.0467353,7.824389439,9.505065234,7.935202864,8.9071563,7.445866505,4.912015432,5.289544401000001,7.542367714,6.264698516,5.554426587999999,9.112559891,8.468786099999999,9.525621971,9.547839788,6.788235076,8.785931657,8.625174117,9.764263582,10.10104063,7.062105367999999,9.088459702,7.264788185,8.276145072,9.136688936,7.311272355,9.408369579,4.97055357,5.0125323989999995,5.229916355,7.521808699,8.933015516000001,8.839044291,8.293706876,5.760267866,5.709187321,6.133683165,11.14567317,5.868346707000001,13.83781068,5.813307908,8.107094956000001,5.983901759,5.318768468,6.698988936,7.973779264,4.912555696,5.208101649,8.640024312000001,10.93344521,9.68662483,9.736461742000001,9.709184594,10.64374272,6.412803004,6.813021097999999,8.437710228,7.399621001,9.41773379,6.185831697999999,7.9500823160000005,6.93718239,5.04210518,7.613521672999999,7.6290930779999995,9.085331699,6.8974692410000005,9.031819482000001,7.767600905,6.140928367000001,7.533218591,5.534085815,5.883140458,5.815206934,4.730792071000001,6.03310462,5.280112997,5.099251338999999,5.803485342999999,9.850529578,9.91654845,5.618774659,6.371764613,5.432185876,6.6819965539999995,5.380541238999999,5.497085379,5.139875315,7.463392031000001,6.977377848,11.75128483,7.117399811,6.657405017,8.101427071,6.255803287999999,6.082004603,8.055767865,8.138931663,5.58891894,10.0121691,6.0706085089999995,10.50344754,7.568495598999999,8.02276851,5.546975627999999,6.601112675,6.115984234,8.987355753,5.329048025,10.60768,8.302071571,5.359822933999999,5.809979432,8.098904625,7.777732264,8.33289577,9.492724305,5.376820909,11.04447129,5.6887488610000005,9.648927893,9.820644007,9.040025673999999,8.662523393999999,11.45359291,7.071189531,10.09145734,7.490455582,9.21255431,7.81012785,5.080820341,8.633259013,6.470267242,5.831019406,5.910107793,6.598329698,6.167223759,5.973673966000001,9.372345412,9.856921554,8.645405192,6.530698855,9.576548667,5.4519436820000005,5.799314331000001,4.929596076,4.711597082,5.513450954,5.739034397,9.738309193,7.521723064,7.231380236000001,5.094371723,8.117386871,5.8019378360000005,8.858714393,6.731104889,9.269828272,7.579446215,7.852996093,8.334854816,6.09105034,7.489630823,7.832548277999999,7.046110565,8.386895297,7.501177161,4.722081372,9.671295155,7.068460514,6.291222802,7.325884542000001,8.360173599,5.4772851629999995,3
