,TMPRSS2,CYP27A1,C2orf72,TNFRSF8,RHOD,CYP39A1,ZFP30,NNAT,CPD,RASGRF1,CPA2,POLD2,ANXA2P3,THBS1,SOX21,KLF8,HAX1,CX3CL1,MACO1,CISD1,MEAK7,SLC19A1,NDUFC2,GPX7,BATF3,ALDH1L1,SPOCK2,SPARC,KCNF1,1-Mar,TNFRSF10D,YPEL5,S100A14,TNKS2,PDK1,CLCA1,RAB11FIP2,CDH22,RAC1,KRT10,PFKFB2,GCFC2,ACTL6A,CCDC90B,CTSS,RHOBTB2,WSB2,UCHL1,CALM3,PPP6R3,FARSA,FZD4,RHOA,SLC49A3,CYBA,ZNF8,KLHL9,HS2ST1,HSD17B12,AASDHPPT,CD40LG,SGPL1,CYBRD1,VDR,CHP1,IFI27,XPO6,PDK3,HIBCH,DNAAF1,ANXA3,MYD88,STUB1,SLC38A2,C19orf24,ZC3H4,PRKCB,KRT83,CCL19,CA7,CROCCP3,PPP6R1,GCNT2,CEACAM5,CPTP,WDR12,PRKG2,TMX1,PHB2,ITGB1BP2,FXYD7,EEF1A2,CDK19,NQO2,COMMD8,UGDH,C1orf56,PRRG3,TFAP2A,PHKB,FADS2,UPK3A,H2AFY,AHCTF1,PTPRU,TYRO3,STAMBP,MTHFD1,PRPF31,CACNA1D,SCNN1B,ROR1,COX8A,MYL6,SLC15A1,AGFG1,BMP8B,NFIC,IGFBP5,SRPX,TFR2,PFKL,STAC,CAPNS1,ERGIC2,ADGRE3,ENTPD4,BAHD1,SYNCRIP,FAM53C,LTA4H,BMP8A,GUCY2D,MAGI1,DCSTAMP,LMO4,HTATSF1,UBOX5,TPD52,MYOZ1,CKMT2,C5orf66,CCL5,HMGCS2,MRPS11,TIMM17A,TMEM165,DYNC1H1,CHST7,TMPRSS15,WWOX,ARHGEF18,KLHL1,CHRNG,MGA,SIPA1,OFD1,PTK7,NDEL1,PDGFB,LIF,PLCG2,RHD,AGL,ITPR2,ASPH,GNA15,RRM1,VWA8,DAB1,TPI1,MRPL3,GALNT2,C1orf116,RCBTB1,RPS6KA5,EIF4E,ZFAND3,OLA1,ACSL3,KCNAB1,HAO1,GLRX2,ANK3,SRF,MRPL19,GYPC,UBE2G1,ALDH1A3,AVIL,CACNA1F,GIGYF2,HOXA7,IMPDH2,RGS2,MSX1,METTL9,COG2,SLC7A4,NAP1L4,FOS,PRKN,SLC35A3,SMURF1,TBL3,ARHGEF16,GGCT,SND1-IT1,LINC00921,MAST4,SLC9A6,FAM135A,MAP3K11,FOXN1,NINJ2,DMAC2L,TBCCD1,RAMP3,FAM90A1,LARP1,TRPV2,CLTA,CYTH1,PCMT1,SUCLG1,MRPL49,PTGER3,TLE4,TEC,EIF5B,CBL,CHD5,CAPN2,GUF1,FLNC,TMEM131,NME1,RIN2,CCND1,TOPBP1,BBS1,CDKL3,PARVA,IGBP1,GADD45A,CYP2E1,FGD6,MRPL13,PPP2R2D,CADM3-AS1,ME2,CPLANE2,ST5,DNAJC13,FAM214B,PARP1,E2F2,DCUN1D4,USO1,PECR,MBP,ARHGAP12,EXTL1,CRELD2,RHPN1-AS1,CPNE3,KLK2,CDCA8,PAX5,HLCS,WASF2,CSRP1,GPC5,FOXH1,TMEM53,PRAMEF12,CDX2,FMO2,MYRF,NOS2,NOS1,ST3GAL1,TRIM26,BCR,ELOC,OSBPL11,RETN,NFKBIB,EGOT,ATP5F1C,RAB6B,PRDM14,CD63,NCDN,TANK,SNX16,CKLF,SCAPER,TPPP3,MKRN7P,SLC25A44,ABCC2,ZBTB17,MYOF,LHX1,SMIM8,CYP26B1,ARL4C,ITGAM,UPF3A,GNA11,ACTL7B,C15orf39,ATP7B,FST,GPX3,FGFR2,LST1,PYGO1,ITM2B,SLC20A1,EDEM3,ITPKA,EFHC1,COL1A1,NDUFAF3,GABPB1,SLC5A12,OXTR,SLC11A1,RND3,UAP1,JADE3,TAL1,TFB1M,PLEKHF2,TAPBPL,MERTK,RNF40,SLC41A3,MNAT1,NPC1,TBK1,GUCA2A,GNAI3,FCN1,LIPG,ANKRD17,ANGEL2,KANK3,INPP4A,PURA,ZNF556,EYA4,LASP1,TESC,HIGD1A,FBXO42,PEPD,CXADR,SLC26A4,APBB1,INSL4,CRYGB,TCEAL2,ETV4,EDC4,CSK,THUMPD1,ABITRAM,IL23A,P2RX5,PTK2B,ARL6IP1,ANKRD2,POU2AF1,VTCN1,LDHB,PEX7,CACNA1B,C11orf68,CEBPB,HSPB11,BAG4,TARS2,GJA5,TFCP2L1,C11orf58,ANXA7,PID1,CRYZ,BCL9,ACTL7A,TNPO3,COASY,FRMPD4,LACTB2,CASP3,YRDC,ZC3H3,ENTPD3,KLHL22,DLC1,ADGRB2,PIGV,NF1,EMX1,LRIG1,LAMB2,ARSF,FCGBP,CCNC,EMD,RWDD2A,CLIC4,RECK,LAMP5,LTK,TGM1,GPA33,TMEM134,EIF4G3,GUCY2F,MET,BID,CLK1,COX7A1,BTN2A2,NTN1,ALOXE3,BAX,LAMTOR2,OLFML1,ADD2,BHLHB9,RHOG,TSPAN6,GDF15,symbol,A1CF,A2M,A4GALT,A4GNT,AAAS,AACS,AADAC,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARS,AASS,AATF,AATK,ABAT,ABCA1,ABCA2,ABCA3,ABCA4,ABCA5,ABCA7,ABCA8,ABCB1,ABCB4,ABCB6,ABCB7,ABCB8,ABCB9,ABCC1,ABCC10,ABCC3,ABCC4,ABCC5,ABCC6,ABCC8,ABCD1,ABCD3,ABCD4,ABCE1,ABCF1,ABCF2,ABCF3,ABCG1,ABCG2,ABCG4,ABHD10,ABHD11,ABHD14A,ABHD17B,ABHD18,ABHD2,ABHD3,ABHD4,ABHD5,ABHD6,ABHD8,ABI1,ABI2,ABL1,ABL2,ABLIM1,ABLIM3,ABO,ABR,ABRAXAS2,ABT1,ABTB2,ACAA1,ACAA2,ACACA,ACACB,ACAD10,ACAD8,ACADL,ACADM,ACADS,ACADSB,ACADVL,ACAN,ACAP1,ACAP2,ACAT1,ACAT2,ACBD3,ACBD4,ACD,ACE,ACE2,ACIN1,ACKR1,ACKR2,ACKR3,ACLY,ACO1,ACO2,ACOT11,ACOT13,ACOT7,ACOT8,ACOT9,ACOX1,ACOX2,ACOX3,ACP1,ACP2,ACP5,ACP6,ACPP,ACRV1,ACSBG1,ACSBG2,ACSF2,ACSL1,ACSL5,ACSM3,ACSM5,ACSS3,ACTA2,ACTB,ACTC1,ACTG1,ACTG2,ACTL8,ACTN1,ACTN2,ACTN3,ACTN4,ACTR10,ACTR1A,ACTR1B,ACTR2,ACTR3,ACTR3B,ACTR5,ACTR6,ACTR8,ACVR1,ACVR1B,ACVR2A,ACVR2B,ACVR2B-AS1,ACVRL1,ACYP1,ACYP2,ADA,ADA2,ADAM10,ADAM11,ADAM15,ADAM17,ADAM19,ADAM20,ADAM21,ADAM22,ADAM28,ADAM30,ADAM5,ADAM8,ADAM9,ADAMTS1,ADAMTS12,ADAMTS13,ADAMTS2,ADAMTS5,ADAMTS6,ADAMTSL2,ADAMTSL3,ADAP1,ADAP2,ADAR,ADARB1,ADAT1,ADCK2,ADCY1,ADCY2,ADCY3,ADCY6,ADCY9,ADCYAP1R1,ADD1,ADD3,ADGRA2,ADGRA3,ADGRB1,ADGRE1,ADGRE5,ADGRF1,ADGRF5,ADGRG1,ADGRG2,ADGRG3,ADGRG6,ADGRL1,ADGRL2,ADGRL4,ADH1B,ADH5,ADH6,ADI1,ADIPOR1,ADIPOR2,ADIRF,ADK,ADM,ADM2,ADNP,ADNP2,ADO,ADORA1,ADORA2B,ADORA3,ADPGK,ADPRH,ADPRM,ADRA2B,ADRA2C,ADRB2,ADRB3,ADRM1,ADSL,ADSS,ADTRP,AEBP1,AEN,AFDN-DT,AFF1,AFF2,AFF4,AFG3L2,AFM,AFP,AFTPH,AGA,AGAP1,AGAP2,AGBL5,AGER,AGFG2,AGGF1,AGK,AGMAT,AGO1,AGO3,AGO4,AGPAT1,AGPAT2,AGPAT3,AGPAT4,AGPAT5,AGPS,AGR2,AGRN,AGRP,AGT,AGTPBP1,AGTR1,AGXT,AHCY,AHCYL1,AHCYL2,AHDC1,AHI1,AHNAK,AHR,AHSA1,AHSG,AHSP,AIF1,AIFM1,AIM2,AIMP1,AIMP2,AIP,AIPL1,AIRE,AJAP1,AK1,AK2,AK5,AKAP1,AKAP10,AKAP11,AKAP12,AKAP13,AKAP17A,AKAP3,AKAP6,AKAP7,AKAP8,AKAP8L,AKAP9,AKIP1,AKIRIN1,AKR1A1,AKR1B1,AKR1B10,AKR1C1,AKR1C2,AKR1C3,AKR7A2,AKR7A3,AKT1,AKT2,AKT3,AKTIP,ALAD,ALAS1,ALAS2,ALB,ALCAM,ALDH18A1,ALDH1A1,ALDH1A2,ALDH1B1,ALDH2,ALDH3A1,ALDH3A2,ALDH3B1,ALDH4A1,ALDH5A1,ALDH6A1,ALDH7A1,ALDH8A1,ALDH9A1,ALDOA,ALDOB,ALDOC,ALG12,ALG13,ALG3,ALG5,ALG6,ALG8,ALG9,ALK,ALKBH1,ALKBH4,ALLC,ALMS1,ALOX12,ALOX12P2,ALOX15B,ALOX5,ALOX5AP,ALPG,ALPI,ALPK3,ALPL,ALPP,ALS2CL,ALX1,ALX4,AMBN,AMBP,AMBRA1,AMD1,AMDHD2,AMFR,label
0,6.239677777000001,9.186112997999999,5.737470707000001,6.437444734,8.84834971,5.525146386,6.936079989,6.248160081,8.833492415,4.82626332,5.443096278,8.462688926,6.0819653129999995,8.211744122999999,6.016644583,6.146699658999999,9.701766426,9.620283423,6.399180515,9.073962454,7.159464377000001,5.7226856779999995,10.48605494,7.423031016,7.265556803,7.827049324,10.946216900000001,12.08161749,5.87933255,8.231349668,6.223366537,11.64162196,6.011211767000001,8.452156393,5.640760519,5.833961465,9.035530414,5.234357813,12.83663953,10.17175545,6.062830237999999,6.181721108,7.938108635,9.8280342,8.187508799,8.254429477,10.39751697,11.18554547,8.809527352,8.933401839,7.942737414,9.714652518,12.15556538,6.789479087999999,9.570885952000001,7.876383753,9.620578724,7.66305517,11.60443624,9.232872442,6.148015797999999,8.382984181,6.970059718,7.13307254,8.855163048,10.62042488,9.02371295,6.748739489,8.829978016,6.425687312999999,8.328911967,10.73667871,10.2962338,11.01163132,7.832400311000001,9.317543637,6.274918766,5.8437187889999995,4.865453803,5.992575147999999,5.2477406360000005,7.308194705,5.392113321,5.755032394,7.504782856,9.228080648999999,6.567426755,8.470719908,11.0071605,4.84714818,5.343014197,5.285144909,7.963507229,10.15800765,10.29204364,9.251333026000001,5.5072466360000005,5.855429402,5.57709929,9.041044652,7.181437135,5.256923648,9.798854551,6.664425721000001,6.396067686,10.09731194,9.328447028,9.575036416,7.424361900000001,5.283977668,6.134659349,6.050956287000001,11.30712994,12.88535964,6.00274823,8.951628645,5.232189924,7.557819661,9.291665387,6.5322399739999994,4.7937736939999995,8.616076232000001,9.052200523,11.41054448,8.764789629,5.254448762,8.113668848,6.892828377000001,9.47747244,8.51991992,11.25502142,6.751727048999999,5.723943891,5.192206473,5.4075525639999995,6.172765122,7.314931067000001,7.479617157000001,9.009499782999999,7.969911297,6.058948775,7.238910841,6.829625048,6.844677187,7.086985153,8.338843504,9.723302955,8.670707281,6.248032416,4.905301845,8.28159359,10.08173207,4.819084881,5.916889769,6.866922251,7.292014525,8.710775626,6.351501107000001,9.012542196,7.1563651120000005,7.051893768999999,9.083327152999999,5.503141167000001,7.608309727000001,5.825571634,6.799832749,5.819810747999999,7.5328538279999995,7.591373064,5.877449024,11.03808995,10.17500576,7.747729658,5.566859892,8.232217298,5.575217651,7.610271082000001,8.462501297000001,9.818774312999999,9.196078432,5.127885238,4.637226139,9.131145971,7.525038902,6.853907803999999,6.755359241,9.640822152,9.074742265,6.904110156000001,5.088711561,6.943216336,8.053867724,7.184946517,10.19109739,10.53617042,7.01192081,10.27578085,8.819205619,5.434163559,8.564972559,9.199743297000001,5.2460732430000006,5.796928238,6.398894695,7.518977388,7.432383367999999,10.08142806,6.3196124000000005,5.864586687999999,7.353323951,9.445140431,5.686337397999999,8.407673972000001,5.091677024,6.55142809,6.741184836,6.033275001,12.46661896,5.87406275,7.709211879,7.970462597999999,11.68190289,7.671349465,10.04887919,11.46150157,11.17091977,6.10730409,7.070217157,5.571389802000001,8.527900452,6.2872820979999995,5.991061856,12.75238284,5.372303709,8.055505346,7.489397212999999,10.11013494,10.52009952,8.854455923,8.172022593,9.106235249,6.265120711000001,10.7464707,9.289316626,12.26427997,5.158153522,5.7996775529999995,7.237675542000001,7.550166243,5.7083057429999995,8.726575576,5.936861561000001,8.558161092,7.120334572999999,7.90918553,9.991863834,5.608625595,7.100680654,9.481606546,6.800748557,6.782574387,7.633596989,5.625141843,10.88429417,6.112965616,8.732227657000001,5.681055057000001,6.785460925,5.688754454,6.432948979,9.226125442,11.50387265,6.404169198,4.920631589,8.444114474,5.648984706,5.8762059639999995,7.631812316,6.186259385,6.178645572000001,6.419870313,8.321299316000001,8.614281045,7.80690004,8.988809032999999,7.852899945,5.248203148,7.15704681,5.581095976,12.10361567,8.302087868,6.370010972,12.63534451,6.603101726,7.5229629860000005,5.7697856970000005,8.360743348,7.841794661000001,11.93748629,5.442311076,8.01435525,6.160267097,7.338343716,10.75565592,5.268255132,6.296059867,8.221025421,8.161700187000001,7.759855279,8.81236722,7.54174856,5.273951577,6.800597006,7.434464413,6.020311415,12.2360678,6.868856075,8.496707648,5.471655461,12.84051323,8.743773519,6.370787742,5.359785536,7.6452302979999995,6.199458646,9.496950629,6.947253268,5.419474041,6.643620557999999,5.347853825,10.25373463,8.965557129,8.044194774,7.117727511,8.217973378,7.595586207999999,8.365975722,6.73897817,7.98532754,9.143706094,7.49662491,8.529889232999999,9.010398387,6.257943987999999,9.214420019,9.141490453,5.69536483,8.757254097,7.212542541,8.611632627,5.865070579,8.722365293,5.638182714,5.136325573,10.44360373,7.041176987999999,10.80534927,7.69225197,10.35162477,9.446093936,5.24131485,6.697587548,6.728458815,5.673707568999999,10.73823842,6.803493706,6.757814291,9.460043114,7.827914907,8.864352491,5.261369869,7.262250446,6.583649135,10.04432293,7.0094440879999995,4.066385153,7.565555778999999,12.48386693,7.8362147239999995,4.996776898999999,9.304910881,10.02855775,7.197101018,5.747509842,7.099341544,7.344487016,7.841997099999999,10.60510592,10.67035207,5.877924172999999,10.87844834,8.522781389,5.762791715,7.702472995,9.22614699,5.070459428,7.955771821,7.912975267,7.823476321,5.933434201,6.027470646,7.025147185,8.279765521,6.607398057,8.67658884,6.57331531,5.971191387999999,7.488654919,10.67187741,6.765281728,7.2217809289999995,10.05021274,8.289428012,7.232948274,9.173217082999999,9.61927453,8.847478169,5.65512752,4.986362211,6.378021561000001,9.008068115,7.218223919,5.266085633,6.674567221,7.310728667,7.8257050999999995,9.76123252,8.375698231,5.009251026,5.298555055,6.86149077,7.877398846,8.930989861,6.046400607000001,6.639599566,10.22313538,10.55335112,8.516517497999999,1,6.379763507000001,12.321584800000002,6.547335447000001,5.4360704339999995,7.959265052,8.875641727,4.847020951,7.874304047000001,5.340852599,7.8604320439999995,9.504756795,4.845275023,9.234365593,10.59922813,6.244481426,9.984354617000001,7.624223627999999,9.149907075,8.110526612000001,6.437236705,8.48270998,6.8524916970000005,6.325056437000001,6.18731966,6.673579892,8.483661579,5.410453668,7.763673333,7.859094783,5.967977996,5.922955016,8.484082816,7.923324872,7.285794145,6.9923323989999995,7.928798929,6.22709425,5.686460242000001,7.685473872,9.325953916,7.252767822000001,7.897136712999999,10.26138628,6.9162687620000005,8.232243299,7.319945737,5.671511405,6.513636808999999,9.437585918,7.21007,8.588312605,6.8018235460000005,5.757634136,5.758742686000001,9.171106048,9.018761689,6.17576626,7.297765892,5.92819003,9.227234907,8.528474597999999,9.444918326,5.988406694,9.804782573999999,7.307594247999999,5.772600794,8.196007316000001,8.992243724,8.185686582,7.011482772000001,8.990936524,6.576726865,9.136816101,8.049184395,6.638911182,7.949893652999999,6.667375806,9.013536634,7.272642389,7.379449664,11.04258848,6.459229352,5.870233286,7.552700507000001,10.09072563,7.819957134,8.892780575,7.436582552000001,8.330386341,5.135917827,8.114813842,6.755357442,6.248208088999999,5.8260432710000005,6.675217332000001,8.496742114,9.551018094,9.798018337,6.742897407999999,8.5498619,8.446431149,9.048068767,9.352058911,7.57014371,8.850779784,7.262342107,8.153996003,9.027935901000001,8.630382883,9.309790088,8.051531612,5.4394465,5.178751377,5.410393324,8.52430464,9.623944925,8.723318857,6.560692681,6.639483567999999,6.826801975,11.540676699999999,10.92294858,6.118090021,13.38945804,5.966236961,6.676505186,7.687010935,5.0423370069999995,4.9609268680000005,7.873060236000001,11.09514727,9.1804616,9.3631709,9.783553712,10.560336099999999,6.3477560539999995,6.6190015010000005,8.032547837000001,7.924803291,9.487050872000001,6.470319766,8.345527342,6.630879462,4.934096933999999,7.507790895,7.244449306,8.51411523,6.8973526220000005,10.74251175,7.709347308,6.168399792000001,7.356518602,6.009843448,5.617790761,5.143415613999999,6.175039663,5.050517178,5.409369077999999,5.1080757089999995,5.291983035,5.603226167000001,10.51076186,9.823949212999999,5.825613628999999,6.068482809,6.070115985,7.109220447999999,5.258116756000001,5.466512538,5.546585727,7.694803609,7.619976113,11.52408692,6.773135951,6.912095936,7.9338598860000005,6.042747342,5.770679628,7.109334682999999,8.210537382,8.068694277999999,5.29128034,9.659085627,10.22130332,7.3712188979999995,7.687087192999999,5.434816799,6.382952389,8.865708556,5.047889291000001,10.34174725,8.773855323,5.4604960060000005,5.56295113,7.9490275729999995,7.10396745,8.622777388,9.032034264,8.175906311,11.0210074,6.797173842,10.96563227,9.742939032999999,9.502944252,8.23133133,8.509353849,11.35900096,6.993443255,9.694720895,7.1239149379999995,9.034702685,7.405496809,5.456555281,6.643990037999999,8.826232365,6.49689248,5.894705677999999,5.713996643,6.517304508,7.123378955,6.077070422999999,8.872093615,9.843244227000001,8.886110013,6.582422932999999,9.104775793,7.514486037999999,5.603672698,5.562861662,5.2807339980000005,5.033215482,9.129918429,5.925812012000001,5.20138568,9.531831364,7.688639075,7.528753023999999,5.128575888,8.045559602,5.413187249,6.108622867999999,8.999603128,8.381678566,9.331923783999999,8.457518199999999,5.7619642760000005,5.965442759,9.715314697,7.078786139,7.80360518,6.968228764,8.415209371,7.956838733,5.803956273,9.490427626,6.792022123,7.351238737,7.256795725,9.819920589,5.381008855,9.269131894,9.123628507000001,7.250719656,5.611804589,6.032361645,9.739312952,8.340246772,10.38792369,5.259134227,5.687502792999999,10.87951595,9.977439491,5.802384683,8.949927168,10.20521363,8.885803394,5.239711973,5.351342265,6.500276619,8.819887214,7.773383967999999,6.920725282,7.491677189,6.410220975,9.547643779,10.27233731,7.156815429,6.928654217,6.0134465839999995,5.093082068999999,7.135129247,8.136482818,6.558751566000001,9.498712747999999,7.864294478,8.175645603,11.30830604,11.18707195,6.129760682000001,8.215942511,7.294636642,9.836688684,9.457326938,8.547999627000001,9.18409115,5.7106367570000005,8.361220803,10.16945563,6.989995821,8.928060171,6.3094019910000005,4.962214274,8.79938646,8.603687819,9.379753478,8.284941715,6.535500293999999,11.11560036,5.288264991,9.355105275,7.967888768,8.691365089,7.073603585,8.545856738,7.3373920560000006,8.871756602,11.68553998,11.66846204,10.61007168,7.698914954,6.301019271,6.878816006,8.764702628,10.70224443,8.976329587,9.54526059,8.373507858,5.592443195,8.548662682,5.817930691,5.3306518060000005,7.266429216000001,5.08423492,6.1872661970000005,5.734813617,6.777247339,6.733197904,5.9969172010000005,4.768734543,7.507168813,5.32794369,5.032185909,9.759876653,5.546603343999999,5.70303095,5.469065907,6.071690239,7.088981778,9.335692384,6.594238617999999,8.334767557000001,1
