,RHOA,STX2,CISD1,WDR11,SCYL2,MGC2889,CCDC47,KLF8,CCL1,SLCO3A1,GDF11,ASAH1,CDC42EP3,ENO1,FKBP4,SGF29,PPIC,TFAM,GABRQ,CLINT1,CCDC81,RAB36,FADD,RARRES2,ADCK2,SLC19A1,MYL9,MINK1,RASL10A,ZBTB14,MAFB,NAT2,NR3C2,HUNK,POLR2F,CUL1,AMMECR1,ZBTB33,S1PR4,CRYGB,CSRP1,CEBPA-DT,NSMF,MAP3K4,TIMM10B,CHSY1,SHPK,CD99,GPR27,FOXO1,ADAMTS2,MMP19,PDK3,PFKP,NRP2,SND1-IT1,FRMPD4,KCNJ15,DLL3,SLC10A1,SLC13A2,TNFRSF8,ZC3H4,CSTF2,RANBP9,CYP27A1,TMEM204,STK38,CPSF7,PNPO,OSGEP,RPS24,OXCT1,CAPN9,P3H1,MCHR1,FAM110D,RHOBTB2,CACNB2,TOE1,ABITRAM,ARHGAP45,GLG1,GNPAT,CCPG1,ANKRD6,YIPF5,FGD6,FCMR,TRA2A,MED18,GLUD2,CENPT,GTF2IRD1,TXNL4A,UBXN7,PNRC1,CRHR1,GSN-AS1,TBC1D8,SMCHD1,KLF4,ERBB4,IFI6,SEPHS1,TSC22D1,MUC1,CDKL5,NPHP4,ORC4,ITGA2B,LAMP3,HIKESHI,RRM1,HIP1R,DNAJC7,UNC5C,MAGI2,SPAG16,SFXN1,ANXA5,SDHB,HOXB1,TMEM248,IFIT1,SOX21,KCNA5,BTRC,GZMH,ZNF106,ATP1B2,PTGES3,AR,ST14,PCOLCE,ORC3,ACYP2,GAD2,DESI2,RDH8,PDCD4-AS1,CABP5,CEBPB,PAPSS1,RRP7A,LIF,ULBP2,ARNTL,UMOD,GRK3,AGK,GCFC2,IL4R,ZZEF1,PLPP3,LPGAT1,TG,TGM5,CYP1B1,DEFA6,SLC13A1,PLA2G4A,TMEM134,APBB3,SLC38A10,CGREF1,YARS,SLC35E1,VAMP3,PIN1P1,NEUROD4,OXR1,PLAU,CXADR,ZBED5,DMAC2,PTRH2,TCEAL4,UTP11,CDO1,AUTS2,SLC18A3,PAX7,CSAD,LIPF,RIDA,COMMD10,UQCC1,NAA50,SOCS5,TUBG2,DOHH,RBM8A,MAN1B1,PDCD11,DGAT1,VPS4B,IDI1,SLC49A3,DUS4L,XPC,SRSF6,ERBB3,C1orf54,ZFP30,PLAT,DKKL1,SOSTDC1,RIPOR2,JMJD6,CASP5,ADH5,KIF2A,CUL9,PLPP2,DCTPP1,USPL1,MRS2,SSTR3,KLC1,IDE,SMAP1,ATP2C1,EEF1AKMT3,MTSS2,BBOX1,KLF13,SPTLC2,DZANK1,ARHGEF9,ZNF783,APP,RADX,SLC12A8,RTN4,KRT86,CFAP410,HSD17B2,UTP14A,PAFAH1B3,TADA3,PARD6B,ANKMY2,PXDC1,NCLN,MAP3K7,CD248,MARK2,PRKCH,PRKAA2,AP1G2,CRYBB1,SCAMP5,AOC4P,ATP5PF,GOLGB1,LSM3,CYP2J2,ASNS,LSM1,PPP1R13B,VLDLR,SNCB,EGOT,NDUFA4L2,ACAT2,RUNX1-IT1,TMEM160,GPR143,NES,GPR153,TNXB,DIP2C,ZMYM4,TSPYL4,PTPRC,SH3BP4,CYP21A2,ALOX12,IFT52,CCT8,MCTS1,LSM4,POLR2L,ELOA2,DPEP1,CA7,FZD3,C1orf216,HPGD,IFI44L,UBR5,SNRPF,DDAH1,CLIP4,FAM89B,CNPPD1,SCTR,TOM1,FCGRT,CAMKV,PNPLA3,NDUFA4,TAF4B,CD2AP,TLN2,CTNNBIP1,NCAN,DMWD,RAB26,TPM4,MON2,SUN1,NR1H2,TAB1,CD83,WWOX,TYROBP,ARFRP1,TPD52,CCL5,HSPA1L,PDE9A,PTCH1,HTATIP2,KDM8,SGPL1,PAM,MRPL48,LOC100652931,RASL11B,HSPBAP1,CDC40,PPM1D,GABARAP,TUBA4B,SETDB1,CX3CR1,G6PC3,DHRS7B,PPP1R17,FAM50B,NDUFB8,CLIP1,GEM,RASSF4,ALOXE3,RABGGTB,EXTL3,MRPS16,HP,NFIC,STAR,PUS7,ANO10,PRPF6,TMEM35B,MAT1A,CLDN3,PNP,TNK2,XRCC5,MKKS,EPO,ZFP36L1,MEGF6,UBE2B,CCL22,WIPI2,FANCE,EMX1,DAPK2,IFI44,APPL2,CAMSAP1,HLA-J,MAP2K1,PAQR6,FAM168B,RND3,EDEM1,HEATR6,USP5,ANO2,ZNF587B,CD163,DNASE1L3,RHOG,POLR2A,FERMT2,PIK3R3,KLHL22,ETHE1,HAX1,TNPO2,ZNF185,GNAI3,LMBR1L,DDN,CSDC2,TBKBP1,NAE1,SLC25A13,AVP,ME3,ZNHIT6,FAM135A,CPTP,CTC-338M12.4,PUM2,SARAF,SPAG8,DNAJC24,KIF25,EVPL,ATP10B,CHRNA2,RRM2,FSCN3,DAP,OSBPL2,TECTA,CD33,UFC1,COL15A1,CACFD1,DYRK3,CKAP2,HNRNPA0,GTF2H4,HADHB,THUMPD1,CENPJ,VARS,MGP,FKBP3,TGFB3,WDR37,ZNF467,SF3B2,SP4,EGFL6,CELSR2,NOC2L,WDR13,HAP1,DSCAM,PDPK1,SALL2,CLK3,RBM48,TRAK1,VPS13B,EIF4G3,ABHD18,CDC42,PMPCA,TMEM242,LTK,NAT10,PLIN3,SLC25A36,LY6G5C,RSRC2,CD2,PKD1,CHST3,TMEM268,FLNA,ZNF473,PYGB,NR4A1,RSPH6A,SETD2,DSG3,LDB3,CDKN2A-DT,SPRY4,ACADS,DBN1,TREML2,symbol,A1CF,A2M,A4GALT,A4GNT,AAAS,AACS,AADAC,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARS,AASDHPPT,AASS,AATF,AATK,ABAT,ABCA1,ABCA2,ABCA3,ABCA4,ABCA5,ABCA7,ABCA8,ABCB1,ABCB4,ABCB6,ABCB7,ABCB8,ABCB9,ABCC1,ABCC10,ABCC2,ABCC3,ABCC4,ABCC5,ABCC6,ABCC8,ABCD1,ABCD3,ABCD4,ABCE1,ABCF1,ABCF2,ABCF3,ABCG1,ABCG2,ABCG4,ABHD10,ABHD11,ABHD14A,ABHD17B,ABHD2,ABHD3,ABHD4,ABHD5,ABHD6,ABHD8,ABI1,ABI2,ABL1,ABL2,ABLIM1,ABLIM3,ABO,ABR,ABRAXAS2,ABT1,ABTB2,ACAA1,ACAA2,ACACA,ACACB,ACAD10,ACAD8,ACADL,ACADM,ACADSB,ACADVL,ACAN,ACAP1,ACAP2,ACAT1,ACBD3,ACBD4,ACD,ACE,ACE2,ACIN1,ACKR1,ACKR2,ACKR3,ACLY,ACO1,ACO2,ACOT11,ACOT13,ACOT7,ACOT8,ACOT9,ACOX1,ACOX2,ACOX3,ACP1,ACP2,ACP5,ACP6,ACPP,ACRV1,ACSBG1,ACSBG2,ACSF2,ACSL1,ACSL3,ACSL5,ACSM3,ACSM5,ACSS3,ACTA2,ACTB,ACTC1,ACTG1,ACTG2,ACTL6A,ACTL7A,ACTL7B,ACTL8,ACTN1,ACTN2,ACTN3,ACTN4,ACTR10,ACTR1A,ACTR1B,ACTR2,ACTR3,ACTR3B,ACTR5,ACTR6,ACTR8,ACVR1,ACVR1B,ACVR2A,ACVR2B,ACVR2B-AS1,ACVRL1,ACYP1,ADA,ADA2,ADAM10,ADAM11,ADAM15,ADAM17,ADAM19,ADAM20,ADAM21,ADAM22,ADAM28,ADAM30,ADAM5,ADAM8,ADAM9,ADAMTS1,ADAMTS12,ADAMTS13,ADAMTS5,ADAMTS6,ADAMTSL2,ADAMTSL3,ADAP1,ADAP2,ADAR,ADARB1,ADAT1,ADCY1,ADCY2,ADCY3,ADCY6,ADCY9,ADCYAP1R1,ADD1,ADD2,ADD3,ADGRA2,ADGRA3,ADGRB1,ADGRB2,ADGRE1,ADGRE3,ADGRE5,ADGRF1,ADGRF5,ADGRG1,ADGRG2,ADGRG3,ADGRG6,ADGRL1,ADGRL2,ADGRL4,ADH1B,ADH6,ADI1,ADIPOR1,ADIPOR2,ADIRF,ADK,ADM,ADM2,ADNP,ADNP2,ADO,ADORA1,ADORA2B,ADORA3,ADPGK,ADPRH,ADPRM,ADRA2B,ADRA2C,ADRB2,ADRB3,ADRM1,ADSL,ADSS,ADTRP,AEBP1,AEN,AFDN-DT,AFF1,AFF2,AFF4,AFG3L2,AFM,AFP,AFTPH,AGA,AGAP1,AGAP2,AGBL5,AGER,AGFG1,AGFG2,AGGF1,AGL,AGMAT,AGO1,AGO3,AGO4,AGPAT1,AGPAT2,AGPAT3,AGPAT4,AGPAT5,AGPS,AGR2,AGRN,AGRP,AGT,AGTPBP1,AGTR1,AGXT,AHCTF1,AHCY,AHCYL1,AHCYL2,AHDC1,AHI1,AHNAK,AHR,AHSA1,AHSG,AHSP,AIF1,AIFM1,AIM2,AIMP1,AIMP2,AIP,AIPL1,AIRE,AJAP1,AK1,AK2,AK5,AKAP1,AKAP10,AKAP11,AKAP12,AKAP13,AKAP17A,AKAP3,AKAP6,AKAP7,AKAP8,AKAP8L,AKAP9,AKIP1,AKIRIN1,AKR1A1,AKR1B1,AKR1B10,AKR1C1,AKR1C2,AKR1C3,AKR7A2,AKR7A3,AKT1,AKT2,AKT3,AKTIP,ALAD,ALAS1,ALAS2,ALB,ALCAM,ALDH18A1,label
0,12.20861664,8.911065752999999,8.988982703,8.785768427999999,7.220761612,5.37893091,10.12043824,6.404358125,5.440192063,7.23788579,5.845530348,11.02829242,10.73235757,9.582029119,6.806424296,9.047803342,8.919614257000001,6.297923955,5.443977597999999,9.180039995,5.171304941,8.171858056,8.828164993,10.98095108,7.9124173220000005,5.62935331,10.90282204,7.307902844,6.703510402999999,6.759963681,12.79064118,7.289582362000001,9.21712305,5.946296974,8.263166091,8.843087168,7.2106569,5.841616965,7.333495932000001,5.61773484,11.89371177,6.780132064,7.860515188,9.649980582000001,8.996856341,9.972007782,6.535560372000001,10.48578178,6.261237625,7.864464012999999,5.592707503,6.72987025,6.528300866,8.844230568,5.014035225,6.329017518,5.044094418,9.03392721,4.916435135,6.4140430020000005,6.738898026,7.259663412,9.467802935,8.22354935,8.009044561,9.306073598,9.406514188,9.057142015,8.626924969,7.765822936,7.320291972000001,12.36666043,8.487134922000001,5.340175808,8.08809685,5.00044597,6.904492382000001,8.477353848,8.745060936,8.123863408,9.150384807,7.679424312999999,9.668164526,10.27356819,7.1723375460000005,6.419873425,6.202202801,5.637770762000001,6.277677172000001,8.535064893,6.391891974,7.369682997999999,6.5253611010000006,8.165626025,9.063673385,7.022767802000001,10.73424358,5.286003443999999,5.541245172000001,7.954117301,6.92999502,6.860666294,7.1070998020000005,9.453516586000001,8.895395349,10.68330257,7.128384333,5.651395494,7.044845937000001,7.78163132,5.64291346,5.427964361,5.409069982,7.892490838,6.8609033660000005,9.513384497999999,5.727913707999999,8.778379945,7.122801568,7.497534679,11.56975041,8.787907796,6.994492687999999,9.916629859,11.121741900000002,5.741986238,6.156265433,6.663910109,6.564814857000001,9.294161732000001,6.617603241,12.04310775,6.802753622000001,6.121436946,6.611894825,9.830118937,8.436391695,5.638482234,7.8079089889999995,5.644763595,5.45727407,4.795976884,9.178992903,11.26208437,7.395580086,6.518476262,6.161612148,8.039326889,10.31191475,6.813547034,8.397875241,5.964939247999999,8.659146785,7.00734731,10.51528047,7.0883071939999995,6.557233238999999,7.138859086,9.473021532999999,5.816347314,7.13059085,4.814303616,8.910853584,8.080885239,9.005758041,5.101889827,9.87209614,7.154339598,10.24655328,5.828539778,4.948133297,6.882222279,7.1313610270000005,9.705553035,10.19983512,9.712346492,8.463832194,11.17147503,8.814023687,6.275242784,6.273751041000001,5.172364283,5.525985121000001,6.251887862999999,4.883974684,9.430219356,8.864739937000001,8.947031585,8.370273179,8.430987857,7.207144227000001,6.4104797620000005,9.18522363,8.71788788,7.170792426,7.669041625,10.2336052,10.21290606,6.1812423789999995,6.808523348,9.336036,10.4909032,8.824460632000001,9.472456332,6.883471097,11.99415068,5.869609844,7.762161653,7.289166582999999,7.114217701,5.287590482,11.10522345,7.867700111,6.84295605,5.269254473,9.977653923,8.011545529,7.460223438,6.511439809,8.541540178,8.193424309,9.66325662,8.210417331,8.130788583,5.880330064,10.2163155,6.649905965,7.549711686,6.962486722,7.181650643999999,7.334019617999999,10.82696709,7.345246821,5.185683681,11.8794075,6.319149714,7.671112299999999,6.278183107,7.095352802000001,7.712591108,6.457547162999999,4.848950242,10.2688766,9.585347196,6.57741743,6.998368008,7.433338987999999,5.0150007830000005,9.050670363,5.505637424,7.413187638999999,5.676585638,7.65449835,5.122090201000001,11.08422391,10.28179877,9.682558554,6.0988322,8.120249112,10.398611500000001,6.9238572110000005,8.490306151,5.91786853,5.918288771,5.786062857,7.713596167,5.306899649,6.6168823439999995,6.7716207420000005,11.92424679,8.272084195,5.239930664,8.342165097,8.721627175,10.00372577,6.22958026,9.805764788,7.316086267999999,5.01546026,9.112299519,12.19116959,9.491045579,8.063239807,8.340142437999999,5.281312332,9.185434096,6.152087816,5.387373745,8.295499911,9.512970544,8.006007206,8.73132081,7.631624924,10.12724098,7.37654398,8.864596369,8.163702949,5.1768834880000005,7.340085143,10.31335201,6.457108754,5.612029594,10.32424233,6.359385081,9.08325189,7.763587586,9.771549076,5.552499485,7.394714431000001,6.172093209,5.946409667999999,7.469043728,9.219304428,7.727616971000001,6.424300842999999,8.940921912,8.406920137,7.099349266,7.354270833999999,9.285180861,6.001079946,7.224225559,7.1190356239999995,6.248064187000001,9.016968764,6.349443645,8.392240753,12.48891343,9.760954086,6.183347991000001,11.21235881,7.698364163,5.553164814,7.642454333,11.91851903,6.986111952999999,7.6528332379999995,8.177785526000001,9.588850305,9.512391982999999,5.591992254,8.862452112,8.549005337,8.057510475,8.144491051000001,6.788080302000001,5.413718385,8.658048888,6.734966378999999,8.269941755,4.9984044469999995,7.965798671,5.587100287999999,7.0778943739999995,8.80450559,8.337523167,9.316883442,6.314020065,6.47366536,9.037438021,6.080422013,10.63939867,9.331155354,5.041636639,5.234156051,6.949212006000001,9.411060886,6.565210059,9.174488086,6.934651812999999,6.015890129,6.438261164,8.787211277,7.068658129,6.833145111,10.18169192,9.916869092999999,6.812932905,9.881618005,9.264463376,8.580376842,7.447774022999999,6.797939546,4.988143277,6.198240992000001,5.4393291889999995,6.394265381,9.613588757,5.776357256,9.99435137,7.3920814120000005,6.982864067,10.17217405,9.73144677,6.878285937,11.46227703,9.357294822,7.860943573999999,12.28387154,9.640230378,5.849880014,9.361559409,7.245475907,5.530271618,7.351748842999999,7.834507089,5.970938506,7.318938659,8.879659345,10.39090123,12.11230775,5.465649861,9.236768405,5.709426522999999,6.534809538999999,5.8208515,7.072364468,6.99217986,5.735208415,10.06496267,8.366637608,5.272855078,5.905190855,11.25860447,7.932848762000001,8.994510725,7.529045367999999,7.112629527999999,9.772367197000001,6.371241447999999,11.06375302,7.90723032,5.500378526,6.504410136000001,11.38765118,8.835861533,7.097835252,9.26478384,7.34637299,10.11607599,6.4175776739999995,6.470812358,8.830172507,6.378076401,10.52613809,6.525674802999999,6.279096287000001,8.506466372,9.448589962,7.236832787999999,6.118422889,7.431179778,6.636887516,7.141444036,6.024659067999999,5.56049429,9.178100715,7.574636195,6.570787785,8.948641866000001,7.699001943,9.276139398,5.741309518,9.720642479,6.439862399,6.304503799,7.739489787,5.685117576000001,9.037029529,6.917010291,9.723726625,8.768360845,5.555379387,7.006411126000001,4.860826704,5.074917711,5.541351197000001,8.798648273,7.369821218999999,8.403495698,5.771314816,1,6.7858036870000005,11.80541664,6.451958717999999,5.20414513,8.067803537,8.673709842000001,5.0293965410000006,8.014948083,5.464665223,7.632543888,9.538917397,5.128933364,9.35414136,10.55843453,9.336464969,6.721321743,9.755064507,7.710695638,9.253294585,7.422390625,6.406797476,8.399016473,6.782156665,6.612661212000001,6.070321441,4.991804394,7.893085537,5.970499729,7.871434445,7.701379863,6.009791956,5.685320544,8.254522542,8.008908359,6.152968471,6.707416526,6.996508438999999,7.750013947,6.435124621,5.901409237,7.691752355,9.444855488,7.247595217000001,7.624924012999999,10.11294853,6.943077728,8.214747137,6.764922225,5.785998504,6.24117968,9.54550601,7.13803849,8.453680894,7.1404114089999995,5.636369564,9.08500129,9.286477948,6.139688333,7.442298346,6.246383033,9.547712126,8.692377337,9.431641886,6.1121009189999995,9.068031825,6.675736854,5.893484513,7.789019631,8.793960509,8.32801702,6.67592807,8.960654639,6.585461378,9.417761746,8.583557436,6.57012716,7.919223867,6.885462304,9.38486299,7.496703949,11.06765584,5.99691225,5.701643335,7.43043574,10.32824538,8.916319968,7.676030177,8.190116598,5.1991210830000005,8.278823341,6.717387108,5.997603802,6.107875057999999,5.860923361,8.362690086,9.847725393,9.823727502,6.833700375,8.508838964,8.977279285,9.207920727000001,9.580983409,7.750387839,9.212346642,7.399231522999999,8.166487306,9.018016065,8.352771994,8.763264776,6.481076186,5.6097232660000005,5.166163173,5.543697012999999,8.674587022999999,9.576793441,9.228027439,8.960418013,7.1046979960000005,6.669500407,6.885588232000001,10.15033578,10.85592931,5.915577452000001,13.49542995,5.608445753,7.884553815,5.95120565,5.3524755619999995,7.034192503,6.730516382999999,5.023632631,5.4350369689999996,8.069976855,11.14886226,9.100831808999999,9.552266019,9.565550358,10.45492558,6.166218334,6.844580245,8.069552237,7.903719867,9.159697069,6.249907717,8.50581943,6.789512297000001,4.96077034,7.071994586000001,7.462515535,6.086423421,10.50679003,7.463332929,6.280598192,7.148667841,6.353076439,5.362529959,5.779617871,6.206713092,4.804375503,5.6875710029999995,5.167077101,5.543107665,5.494736108,10.26193653,9.619901553,5.754732376000001,6.235995965,6.851502271,5.354653977,5.349906362,5.222685837,7.22296563,6.5837426379999995,11.45918881,6.802939802,6.5880080979999995,6.335297297,5.872479144,6.480845583,8.021207243,8.138096746,5.30804966,9.754639791,6.029842447,10.67115705,6.500929005,8.379466677,5.328048601,6.43874247,5.791748092000001,5.34294657,7.566900297999999,4.837454588,10.1449217,8.195018475,4.573854494,5.563940077000001,8.238536926,7.078770807000001,8.406751339,8.741723638,5.904274361000001,7.68418507,11.01910501,9.9517761,9.928084187,8.117066454,8.600371585,11.02238028,6.773739325,9.885255893,7.251673904,9.341971835,6.983185716,5.378707564,6.015086341,8.848261918,6.470203054,5.712847602999999,6.1459503920000005,6.228847184,5.600185852999999,6.113722298,8.919668481,9.644217487999999,8.642665679,6.226015641,8.197048881,7.214589248999999,5.519987372,5.86981564,5.233724685,5.01467997,9.312422291,7.363567506,5.504251515,9.674088221,7.9026601329999995,7.163574715,5.148938509,8.043084197,5.470493908,8.896228681,6.121376634,9.360416527,7.747688846,10.49767986,8.587361159,5.951392508,6.0560870079999995,9.552885227,6.964410186,7.946157799,7.16695347,8.572392019,7.540081563999999,5.008570918999999,9.408558477,6.789551099,8.611909981,7.43446413,8.636291904,6.417613995,6.846675299,9.248826578,9.340099798999999,7.297872347999999,5.516905662999999,6.463968767999999,9.902573926,7.762781987,10.41555862,5.251076831000001,5.589653179,11.60906518,9.681425483,5.69956206,8.958369694,10.16585091,9.010000789,5.363077948,5.623076994,6.132708113,8.565749859,7.815074846,6.407626799,7.310731062,6.5328643920000005,9.678800424,9.703262307000001,6.9776626639999995,6.853643654,6.3954568510000005,4.940445539,6.970547395,8.276231561,6.7312485660000005,9.796055486,7.895650797,8.070874547,11.37225722,10.95057321,5.299340484,7.687433058,7.083731355,9.828785737999999,9.632601148,8.697811247,9.088793829,5.917315426,8.762483961000001,10.42157615,6.983321832000001,8.640159497,6.23726006,7.519009163,8.902982727000001,8.33930292,5
